dataset_id,model_id,balance_accuracy
44,1196, 0.885075137
44,1522, 0.725580601
44,1523, 0.729678962
44,1524, 0.729508197
44,1526, 0.619706284
44,1533, 0.729678962
44,1534, 0.729678962
44,1535, 0.729678962
44,1536, 0.729678962
44,1537, 0.729678962
44,1539, 0.728995902
44,1540, 0.688695355
44,1541, 0.729678962
44,1543, 0.729678962
44,1546, 0.729678962
44,1597, 0.729678962
44,1598, 0.638490437
44,1599, 0.726775956
44,1602, 0.903346995
44,1603, 0.663934426
44,1605, 0.722506831
44,1606, 0.744193989
44,1608, 0.729678962
44,1609, 0.723872951
44,1610, 0.733948087
44,1612, 0.729678962
44,1616, 0.729678962
44,1618, 0.729678962
44,1621, 0.71875
46,323, 0.679043744
46,324, 0.690233978
46,327, 0.920651068
46,344, 0.845879959
46,345, 0.856561546
46,722, 0.623092574
46,723, 0.681586979
46,724, 0.695320448
46,725, 0.746185148
46,726, 0.684638861
46,727, 0.757884028
46,728, 0.707527976
46,729, 0.789928789
46,730, 0.81180061
46,731, 0.739572737
46,732, 0.871312309
46,734, 0.630722279
46,736, 0.606307223
46,738, 0.723296033
46,739, 0.671922686
46,740, 0.833672431
46,742, 0.756358087
46,743, 0.630722279
46,744, 0.681078332
46,745, 0.745676501
46,746, 0.626653103
46,1223, 0.631230926
46,1227, 0.950661241
46,1231, 0.733468973
46,1232, 0.686673449
46,1244, 0.837741607
46,1245, 0.856052899
48,403, 0.729722373
48,1272, 0.918209036
48,1273, 0.919161677
48,1274, 0.948829614
48,1275, 0.992787153
48,1276, 0.993603702
48,1277, 0.980811105
48,1278, 0.990473598
48,1279, 0.993875885
48,1280, 0.991834513
48,1281, 0.99346761
48,1282, 0.991426238
48,1284, 0.843086554
48,1285, 0.892623843
48,1286, 0.873979314
48,1287, 0.84363092
48,1288, 0.993739793
48,1289, 0.753538378
48,1290, 0.988432226
48,1291, 0.678279804
48,1292, 0.994964616
48,1293, 0.758165487
48,1294, 0.994692433
48,1295, 0.991698421
48,1296, 0.843767011
49,72, 0.628205128
49,75, 0.884615385
49,76, 0.865384615
49,77, 0.846153846
49,78, 0.871794872
49,79, 0.891025641
49,80, 0.935897436
49,81, 0.91025641
49,82, 0.916666667
49,86, 0.615384615
49,88, 0.807692308
49,90, 0.865384615
49,92, 0.807692308
49,94, 0.756410256
49,95, 0.814102564
49,705, 0.621794872
49,1300, 0.851851852
49,1301, 0.866666667
49,1302, 0.838888889
49,1303, 0.877777778
49,1304, 0.92037037
49,1305, 0.87037037
49,1306, 0.874074074
49,1307, 0.862962963
49,1310, 0.633333333
49,1311, 0.603703704
49,1313, 0.868518519
49,1315, 0.833333333
49,1317, 0.85
49,1319, 0.803703704
49,1320, 0.716666667
50,1327, 0.62
51,97, 0.6616
51,98, 0.7084
51,99, 0.7076
51,100, 0.9886
51,101, 0.991
51,102, 0.9704
51,103, 0.991
51,104, 0.9928
51,105, 0.9894
51,106, 0.9874
51,107, 0.989
51,110, 0.7356
51,111, 0.701
51,113, 0.9784
51,115, 0.976
51,117, 0.9722
51,119, 0.9648
51,120, 0.9632
51,305, 0.6262
51,372, 0.7866
51,373, 0.7458
51,374, 0.779
51,375, 0.9938
51,376, 0.9938
51,377, 0.9846
51,378, 0.9954
51,379, 0.9954
51,380, 0.992
51,381, 0.992
51,382, 0.991
51,384, 0.6452
51,385, 0.8002
51,386, 0.7586
51,387, 0.619
51,388, 0.9676
51,389, 0.6322
51,390, 0.985
51,391, 0.6042
51,392, 0.976
51,394, 0.973
51,395, 0.9758
51,396, 0.675
51,444, 0.8928
51,445, 0.9362
51,1030, 0.6672
51,1369, 0.9126
51,1370, 0.9462
51,1477, 0.644
51,1480, 0.6198
51,1627, 0.7228
51,1644, 0.8688
51,1645, 0.943
51,1801, 0.6182
51,1802, 0.6204
51,1803, 0.6272
51,1817, 0.6458
52,600, 0.655036468
52,602, 0.682042184
52,619, 0.652276759
52,1372, 0.964518037
52,1373, 0.832840528
52,1374, 0.981076286
52,1375, 0.99901439
52,1376, 0.998817268
52,1377, 0.995466194
52,1378, 0.999802878
52,1379, 0.996451804
52,1380, 0.999605756
52,1381, 0.99901439
52,1382, 0.995663316
52,1384, 0.9570274
52,1385, 0.99605756
52,1386, 0.999605756
52,1387, 0.965306525
52,1388, 0.998817268
52,1390, 0.99901439
52,1392, 0.998620146
52,1393, 0.655430712
52,1394, 0.999211512
52,1395, 0.999211512
52,1396, 0.944805835
53,1419, 0.721706226
53,1420, 0.686618507
53,1549, 0.60206924
53,1560, 0.611619578
53,1569, 0.861122165
53,1570, 0.783923597
54,1427, 0.67432598
55,1247, 0.756333333
55,1248, 0.787666667
55,1249, 0.784333333
55,1250, 0.918666667
55,1251, 0.925666667
55,1252, 0.895333333
55,1253, 0.922666667
55,1254, 0.923
55,1255, 0.921333333
55,1256, 0.914333333
55,1257, 0.918666667
55,1260, 0.788
55,1261, 0.779
55,1263, 0.916666667
55,1265, 0.915333333
55,1267, 0.899666667
55,1268, 0.662
55,1269, 0.883
55,1270, 0.884666667
55,1271, 0.625
55,1447, 0.741666667
55,1448, 0.797333333
55,1449, 0.779333333
55,1450, 0.921666667
55,1451, 0.929333333
55,1452, 0.907333333
55,1453, 0.922333333
55,1454, 0.926666667
55,1455, 0.923333333
55,1456, 0.914666667
55,1457, 0.919
55,1460, 0.796
55,1461, 0.779
55,1463, 0.911
55,1465, 0.919
55,1467, 0.912
55,1468, 0.658
55,1469, 0.872
55,1470, 0.887
55,1471, 0.611333333
56,115, 0.761
56,119, 0.6055
56,120, 0.731
56,251, 0.6895
56,253, 0.7045
56,254, 0.715
56,299, 0.6185
56,306, 0.6065
56,315, 0.6525
56,377, 0.6535
56,390, 0.6065
56,392, 0.6825
56,394, 0.8255
56,395, 0.78
56,428, 0.6105
56,429, 0.8245
56,444, 0.6305
56,1034, 0.617
56,1044, 0.671
56,1045, 0.715
56,1357, 0.6605
56,1369, 0.625
56,1474, 0.7245
56,1476, 0.6875
56,1477, 0.7805
56,1480, 0.6395
56,1481, 0.8755
56,1494, 0.8435
56,1495, 0.83
56,1632, 0.8115
56,1644, 0.6075
56,1800, 0.78
56,1801, 0.788
56,1803, 0.8645
56,1804, 0.6245
56,1805, 0.686
56,1806, 0.621
56,1807, 0.612
56,1813, 0.621
56,1815, 0.6845
56,1817, 0.6385
56,1819, 0.7195
57,1500, 0.995279308
57,1501, 0.99606609
57,1502, 0.907946499
57,1503, 0.998426436
57,1504, 0.996852872
57,1505, 0.996852872
57,1506, 0.989771833
57,1507, 0.988985051
57,1513, 0.966955153
57,1515, 0.9693155
57,1517, 0.966168371
57,1519, 0.87804878
57,1520, 0.916601101
58,1172, 0.907142857
58,1173, 0.792857143
58,1174, 0.839285714
58,1175, 0.942857143
58,1176, 0.907142857
58,1177, 0.960714286
58,1178, 0.9
58,1179, 0.946428571
58,1180, 0.942857143
58,1181, 0.878571429
58,1182, 0.939285714
58,1183, 0.778571429
58,1184, 0.85
58,1185, 0.932142857
58,1186, 0.892857143
58,1187, 0.717857143
58,1188, 0.871428571
58,1190, 0.95
58,1192, 0.932142857
58,1193, 0.732142857
58,1194, 0.914285714
58,1195, 0.942857143
58,1196, 0.792857143
58,1527, 1.0
58,1528, 0.625
58,1544, 0.6
58,1602, 0.910714286
58,1606, 0.632142857
58,1619, 0.778571429
59,1549, 0.60206924
59,1560, 0.611619578
59,1569, 0.861122165
59,1570, 0.783923597
60,573, 0.673366834
60,577, 0.944723618
60,582, 0.675879397
60,592, 0.605527638
60,594, 0.718592965
60,595, 0.701005025
60,950, 0.630653266
60,952, 0.618090452
60,956, 0.698492462
60,1572, 0.658291457
60,1573, 0.731155779
60,1574, 0.77638191
60,1575, 0.974874372
60,1576, 0.979899497
60,1577, 0.967336683
60,1578, 0.977386935
60,1579, 0.979899497
60,1580, 0.957286432
60,1581, 0.954773869
60,1582, 0.959798995
60,1584, 0.66080402
60,1585, 0.706030151
60,1586, 0.655778894
60,1588, 0.942211055
60,1590, 0.932160804
60,1592, 0.881909548
60,1593, 0.618090452
60,1594, 0.889447236
60,1595, 0.927135678
60,1596, 0.648241206
63,1647, 0.907483795
63,1648, 0.929876252
63,1649, 0.931054803
63,1658, 0.8976
63,1659, 0.885091338
63,1660, 0.935179729
63,1661, 0.893930466
63,1662, 0.913965822
63,1664, 0.934001179
63,1666, 0.929876252
63,1668, 0.919269299
63,1669, 0.629345905
63,1671, 0.916322923
64,1557, 0.6332
64,1694, 0.899866667
64,1695, 0.807666667
65,549, 0.619514472
65,557, 0.704014939
65,564, 0.639589169
65,1122, 0.64659197
65,1123, 0.637721755
65,1124, 0.640289449
65,1126, 0.622082166
65,1127, 0.640289449
65,1129, 0.632586368
65,1131, 0.607843137
65,1133, 0.640289449
65,1134, 0.640289449
65,1135, 0.639822596
65,1136, 0.640289449
65,1137, 0.637955182
65,1138, 0.633986928
65,1139, 0.640289449
65,1140, 0.639122316
65,1143, 0.64379085
65,1697, 0.640756303
65,1698, 0.639589169
65,1699, 0.651260504
65,1702, 0.797152194
65,1706, 0.609710551
65,1708, 0.640289449
65,1710, 0.655695612
65,1711, 0.656629318
65,1712, 0.609943978
65,1713, 0.653828198
65,1714, 0.628384687
65,1716, 0.640289449
65,1717, 0.613912232
65,1718, 0.640056022
65,1719, 0.81092437
65,1720, 0.764239029
68,1777, 0.809355693
69,1355, 0.61381323
69,1632, 0.635214008
69,1797, 0.611867704
69,1798, 0.651750973
69,1799, 0.642023346
69,1800, 0.814202335
69,1801, 0.785019455
69,1802, 0.782101167
69,1803, 0.835603113
69,1804, 0.804474708
69,1805, 0.810311284
69,1806, 0.792801556
69,1807, 0.829766537
69,1810, 0.664396887
69,1812, 0.622568093
69,1813, 0.836575875
69,1815, 0.803501946
69,1817, 0.792801556
69,1819, 0.794747082
69,1820, 0.777237354
69,1821, 0.630350195
70,1827, 0.777777778
