dataset_id,model_id,balance_accuracy
43,1149, 0.198570918
9,1030, 0.519618639
22,1761, 0.5
9,309, 0.462740598
0,1790, 0.332261339
18,1761, 0.5
31,832, 0.227277817
34,940, 0.500981033
6,522, 0.338526214
54,983, 0.25
68,1301, 0.342719736
11,645, 0.500004146
14,1480, 0.618
70,1429, 0.195550739
7,1481, 0.5805
11,656, 0.321372305
27,411, 0.5
27,752, 0.5
13,946, 0.5
16,487, 0.333362718
55,1455, 0.925213791
38,1473, 0.62
46,326, 0.523397762
51,436, 0.5454
2,877, 0.854433361
12,121, 0.577
7,1485, 0.5105
6,1764, 0.5
14,434, 0.521
22,1748, 0.498132586
11,354, 0.519722222
34,186, 0.498364944
59,1075, 0.152391149
20,948, 0.554856479
51,1480, 0.6198
24,692, 0.82093033
0,89, 0.701670896
23,532, 0.360602361
2,779, 0.172951093
22,368, 0.5
13,192, 0.5
0,1781, 0.3788397
58,1598, 0.471428571
55,915, 0.175772489
5,827, 0.207994917
9,1356, 0.540052927
40,1399, 0.11257044
28,773, 0.329042352
25,1778, 0.324733333
70,1001, 0.251642125
31,211, 0.217439058
7,303, 0.4715
41,1326, 0.322194059
42,564, 0.527287689
31,871, 0.213619585
69,1641, 0.5
64,1091, 0.333333333
5,819, 0.219705351
41,1322, 0.198221782
9,1473, 0.440280983
64,1674, 0.414266667
59,1419, 0.429693076
19,557, 0.776464357
6,525, 0.498576572
33,1166, 0.142857143
2,138, 0.2
45,1204, 0.192761953
0,90, 1.0
41,1742, 0.2
54,986, 0.225560466
7,431, 0.4735
27,1293, 0.5
46,1228, 0.424720244
51,252, 0.4476
40,1407, 0.123901804
2,887, 0.205906363
53,1569, 0.868767941
65,1717, 0.488217427
27,400, 0.5
25,94, 0.419333333
14,442, 0.4995
27,1276, 0.5
60,951, 0.564028704
19,1718, 0.498608147
49,712, 0.327777778
70,1834, 0.219694809
44,1177, 0.892421586
36,985, 0.734305924
9,1645, 0.502420818
14,1821, 0.555
29,822, 0.307028603
48,1295, 0.992635111
45,1325, 0.101579095
36,1831, 0.33271397
23,349, 0.498321123
9,1637, 0.48085315
51,1634, 0.5308
2,142, 0.281996779
44,1603, 0.496706538
56,1357, 0.6605
33,165, 0.382611111
53,1410, 0.365749238
23,239, 0.483669109
7,1032, 0.487
22,650, 0.494269751
39,1053, 0.125
8,137, 0.11010101
60,968, 0.507731959
34,758, 0.5
40,1687, 0.125
4,454, 0.446056646
59,1079, 0.289079229
39,1048, 0.743944393
71,162, 0.189814381
20,960, 0.561173438
30,844, 0.544100897
68,698, 0.334068181
22,623, 0.969584406
38,384, 0.183333333
14,375, 0.989
19,552, 0.512380715
52,512, 0.333333333
14,391, 0.5945
14,1355, 0.455
29,803, 0.310421201
34,462, 0.537279267
26,346, 0.618498818
66,1329, 0.235918874
14,98, 0.715
3,159, 0.237120097
28,289, 0.207784639
12,120, 0.964
11,242, 0.5
23,234, 0.49989825
56,1037, 0.4345
57,1069, 0.084951923
69,1797, 0.613313676
69,1360, 0.475365934
12,390, 0.9825
59,1083, 0.5
3,1864, 0.142857143
14,396, 0.6635
6,541, 0.5
50,1724, 0.24
5,807, 0.277851954
56,250, 0.496
55,1247, 0.759410782
63,691, 0.1187
56,428, 0.6105
50,1340, 0.2
30,829, 0.229026465
49,714, 0.333333333
70,978, 0.28042007
25,90, 0.256266667
56,427, 0.4805
7,391, 0.589
22,366, 0.5
14,1478, 0.555
26,1222, 0.483565194
7,1631, 0.507
11,228, 0.500829187
16,502, 0.333333333
55,902, 0.188587833
48,173, 0.5
38,443, 0.5
13,465, 0.5
38,1356, 0.67
13,943, 0.5
41,1111, 0.398
3,1158, 0.143019155
55,904, 0.201555966
60,594, 0.711845563
18,541, 0.5
56,1481, 0.8755
69,1022, 0.499725573
40,1087, 0.125
11,241, 0.509908789
3,1257, 0.137781212
4,1283, 0.508643927
34,763, 0.5
0,1304, 0.216946798
52,494, 0.537748867
20,1580, 0.957069941
38,439, 0.5
22,1762, 0.503586112
64,1685, 0.468466667
2,131, 0.225157619
23,637, 0.516280016
46,725, 0.746185148
14,1491, 0.5
31,860, 0.351797494
33,904, 0.39899253
68,1298, 0.425412811
60,593, 0.49310188
3,916, 0.151579133
3,1155, 0.136599013
26,1241, 0.5
8,146, 0.15
18,532, 0.479651851
71,1451, 0.16895659
11,650, 0.321293532
18,657, 0.557258746
27,183, 0.539130435
31,817, 0.246577577
60,1581, 0.955124318
71,149, 0.173081553
69,1036, 0.496205339
39,1670, 0.085553283
29,835, 0.340857211
64,1547, 0.5159
6,356, 0.569537623
38,1628, 0.285
16,500, 0.333333333
66,1323, 0.196029923
19,1124, 0.743786511
43,168, 0.168418713
24,1064, 0.1
14,1638, 0.544
27,185, 0.615217391
6,362, 0.441171429
53,1688, 0.321948009
22,349, 0.526069433
21,499, 0.333333333
23,629, 0.431980057
26,745, 0.979405346
66,1097, 0.248247944
38,1821, 0.465
38,445, 0.5
66,1724, 0.220380608
3,915, 0.47146342
2,124, 0.358044652
7,104, 0.9935
49,698, 0.333333333
23,1763, 0.5
43,171, 0.172509089
3,148, 0.272792665
23,361, 0.487993488
51,262, 0.5008
39,1047, 0.720690623
27,180, 0.5
39,689, 0.128351088
63,1502, 0.1
12,1804, 0.548
71,1468, 0.16612861
69,1642, 0.5
3,1253, 0.143387687
9,1353, 0.481885567
13,460, 0.5
42,571, 0.570111916
71,158, 0.171876927
34,761, 0.468606933
48,412, 0.501000196
60,575, 0.475995553
69,446, 0.56910446
38,391, 0.43
12,382, 0.9875
56,1029, 0.1295
44,1617, 0.5
46,345, 0.856561546
52,521, 0.333333333
27,764, 0.880434783
51,1022, 0.4802
27,759, 0.795652174
36,988, 0.0
9,1636, 0.502651591
48,468, 0.5
60,1585, 0.700348696
56,1485, 0.5345
40,1680, 0.131718422
37,972, 0.247918244
41,1739, 0.2
5,205, 0.21913956
19,566, 0.5
45,1103, 0.21575619
22,542, 0.5
23,1756, 0.535002035
48,1283, 0.525529249
6,529, 0.609015786
44,1597, 0.5
20,590, 0.485673135
25,1313, 0.2492
55,1865, 0.153466626
43,920, 0.178748688
11,353, 0.439585406
71,1160, 0.404012658
6,671, 0.471382375
40,1409, 0.125
22,231, 0.49859944
71,1864, 0.168831169
30,216, 0.255783673
69,1806, 0.792027995
28,882, 0.159663996
66,1197, 0.312452254
36,994, 0.455207339
19,1126, 0.530501131
66,1115, 0.259619493
71,1863, 0.168253968
6,644, 0.404930002
28,783, 0.2
50,1725, 0.176
28,796, 0.193213268
51,1358, 0.5
24,685, 0.411965353
39,1055, 0.125
27,933, 0.565217391
9,1370, 0.502477884
23,536, 0.521621897
29,219, 0.235067304
57,1064, 0.1
14,390, 0.9825
55,164, 0.170712322
4,929, 0.523605083
16,608, 0.353968696
55,168, 0.119875776
23,238, 0.499287749
23,652, 0.916361416
59,1401, 0.135974304
20,951, 0.564028704
5,854, 0.300709105
39,1514, 0.088275783
45,1745, 0.167342879
29,813, 0.235888416
49,1796, 0.333333333
51,1352, 0.5006
52,482, 0.337472896
29,832, 0.232281872
33,147, 0.267447943
14,384, 0.64
18,527, 0.647131148
65,1697, 0.500791112
56,301, 0.3655
31,829, 0.185897301
70,1017, 0.25
21,488, 0.333333333
23,628, 0.278642654
12,298, 0.518
69,105, 0.511412371
19,1721, 0.5130906
51,391, 0.6042
6,638, 0.236606744
71,909, 0.171933763
39,1651, 0.125
14,392, 0.9785
46,1246, 0.587995931
43,1853, 0.228710203
16,517, 0.333333333
11,668, 0.5
22,649, 0.497856333
37,1012, 0.216802247
33,1264, 0.143737115
44,1610, 0.507896399
9,109, 0.545697461
11,356, 0.512313433
37,998, 0.25
29,845, 0.623195033
3,1850, 0.179146129
7,1493, 0.4805
13,1286, 0.51832321
3,1466, 0.148731963
0,1303, 0.390265802
16,1391, 0.329213834
56,1814, 0.3645
68,74, 0.339103052
56,1025, 0.214
14,1490, 0.5
13,751, 0.434355748
41,1737, 0.232192079
14,265, 0.5005
46,739, 0.671922686
42,1141, 0.495424621
33,149, 0.251690429
13,755, 0.508069414
30,199, 0.263525351
71,1162, 0.16350117
56,436, 0.539
57,676, 0.07018957
30,811, 0.311838941
4,925, 0.578681512
28,875, 0.266799377
14,1815, 0.532
11,369, 0.5
9,250, 0.453310674
36,1825, 0.182831123
43,921, 0.173514158
33,1448, 0.136406507
56,1474, 0.7245
56,106, 0.4765
14,263, 0.5
25,1788, 0.333333333
27,771, 0.782608696
34,454, 0.590909091
33,1470, 0.143177107
52,1391, 0.351074315
20,949, 0.514200526
54,1017, 0.25
51,1354, 0.561
21,485, 0.333333333
25,1780, 0.404866667
27,1281, 0.5
43,1167, 0.226043373
38,425, 0.478333333
23,241, 0.490486365
3,914, 0.19103513
69,1370, 0.495983905
64,1696, 0.336
27,766, 0.87173913
38,249, 0.5
71,902, 0.186381093
7,1812, 0.507
6,655, 0.498720514
12,256, 0.541
9,1036, 0.52071732
3,1161, 0.127737651
64,1417, 0.333333333
70,982, 0.201528755
54,1834, 0.228685177
5,865, 0.290694686
55,898, 0.153341014
6,228, 0.999718151
40,1565, 0.125
3,1157, 0.133721742
43,1463, 0.152388914
16,515, 0.333333333
6,630, 0.487482769
69,1821, 0.631382316
68,1777, 0.817474625
43,1163, 0.205666543
53,1088, 0.328443184
7,1486, 0.477
38,424, 0.915
25,1312, 0.3436
20,970, 0.50257732
45,1109, 0.24268828
13,753, 0.512015184
22,1766, 0.5
4,471, 0.529960055
27,417, 0.5
68,1784, 0.347749641
43,1462, 0.189926749
56,1033, 0.5
56,432, 0.446
58,1187, 0.717857143
27,767, 0.643478261
21,616, 0.397195024
3,1449, 0.143320139
8,280, 0.129738562
13,180, 0.398921909
52,503, 0.333333333
7,1805, 0.5055
14,1631, 0.474
65,1138, 0.506168613
56,268, 0.5
40,1694, 0.160275507
23,365, 0.5
12,1354, 0.552
21,1375, 0.497300988
9,305, 0.490459289
43,159, 0.178210963
26,739, 0.844312602
22,626, 0.982185213
33,166, 0.165214907
68,1772, 0.424194108
20,579, 0.378588033
45,1097, 0.18372093
30,864, 0.259279623
16,600, 0.840964291
29,847, 0.319869647
38,1488, 0.5
28,138, 0.2
51,425, 0.2838
28,127, 0.279860471
60,1596, 0.644986861
25,1306, 0.127466667
51,100, 0.9886
7,1627, 0.723
26,1228, 0.587402255
6,363, 0.266633915
51,318, 0.5232
7,1491, 0.5
21,518, 0.333333333
23,544, 0.512566138
13,194, 0.504468547
38,265, 0.5
14,423, 0.541
65,558, 0.5
20,588, 0.454846372
38,1632, 0.558333333
18,1769, 0.498977522
56,1623, 0.4985
48,1294, 0.994881455
58,1621, 0.510714286
14,1636, 0.5075
49,1782, 0.488888889
45,1336, 0.117722932
38,1028, 1.0
40,1088, 0.125757576
11,627, 0.415066335
21,497, 0.333333333
6,537, 0.496054115
8,781, 0.066666667
53,1556, 0.554480292
22,1757, 0.523140305
68,713, 0.379178598
55,1462, 0.562785202
43,1249, 0.179354007
12,1351, 0.4205
14,1489, 0.5
66,1103, 0.224274001
37,1436, 0.25
71,913, 0.161403163
38,1496, 0.5
55,150, 0.12695989
33,1265, 0.140217311
9,321, 0.503399095
54,1843, 0.25
16,493, 0.333333333
22,225, 0.507205167
18,1748, 0.498994423
63,1661, 0.895026302
24,1670, 0.101823374
3,157, 0.464033262
4,457, 0.469607473
29,211, 0.223078752
23,644, 0.485704111
65,1706, 0.537828223
51,250, 0.3958
0,75, 0.999719652
6,347, 0.667293333
30,854, 0.303833828
24,1661, 0.107034801
2,793, 0.207430207
52,609, 0.316183718
63,687, 0.1492
27,755, 0.484782609
65,1124, 0.500710912
22,635, 0.94039995
68,96, 0.344227819
27,761, 0.830434783
23,671, 0.700193325
42,567, 0.592297564
14,1028, 0.3105
54,1430, 0.24873684
14,262, 0.4995
49,709, 0.4375
55,153, 0.156904588
42,1698, 0.489269256
54,1440, 0.25
37,1006, 0.278424232
52,484, 0.378277154
68,1774, 0.520885343
45,1723, 0.243627373
65,1143, 0.511122998
21,504, 0.33581124
9,1819, 0.472901721
37,1829, 0.241136159
71,1266, 0.162652283
68,1782, 0.325987995
12,430, 0.51
39,1521, 0.117735331
39,1511, 0.121894437
7,423, 0.5455
57,1509, 0.254275046
46,1241, 0.5
11,662, 0.44634743
12,1489, 0.5
63,1513, 0.1
42,562, 0.477419355
58,1618, 0.5
14,1031, 0.512
52,1383, 0.416124581
31,809, 0.235721525
58,1174, 0.839285714
37,1445, 0.258404336
2,787, 0.223618409
38,1478, 0.5
41,1343, 0.2
30,816, 0.25
38,1039, 0.998333333
51,1369, 0.9126
56,373, 0.4765
8,780, 0.168181818
14,1045, 0.4685
38,1038, 1.0
53,1689, 0.33437768
51,380, 0.992
56,1811, 0.5
22,1747, 0.481672239
12,434, 0.521
22,645, 0.977574565
58,1185, 0.932142857
63,1659, 0.875924885
38,1484, 0.5
50,1729, 0.204
0,719, 0.539114441
11,224, 0.504904643
21,489, 0.330935287
58,1603, 0.207142857
12,431, 0.4785
34,400, 0.432962721
38,446, 0.46
54,1846, 0.274662243
48,1286, 0.859073573
4,182, 0.513958609
33,1453, 0.132193292
3,1471, 0.148834619
19,1707, 0.497161257
6,1770, 0.500732083
56,265, 0.498
9,394, 0.5183011
54,1844, 0.272872533
28,272, 0.207486684
56,1368, 0.4895
4,940, 0.498809524
12,384, 0.64
24,682, 0.789266517
70,983, 0.25
16,520, 0.333333333
6,659, 0.383927731
9,435, 0.49772237
0,708, 0.191277217
8,778, 0.104593555
44,1529, 0.556102392
69,1042, 0.498942037
5,840, 0.239938994
46,723, 0.681586979
19,1703, 0.489721821
20,969, 0.5
5,197, 0.310570217
0,712, 0.336427497
54,997, 0.25
69,386, 0.554764239
24,1051, 0.114072976
13,945, 0.570418655
23,1755, 0.663410663
8,888, 0.081818182
41,1118, 0.208914851
57,1055, 0.123047776
46,329, 0.309257375
29,870, 0.393292123
56,254, 0.715
12,1821, 0.555
9,389, 0.581485267
6,360, 0.498996328
0,85, 0.940437998
24,1660, 0.08778036
3,1461, 0.165772765
3,1853, 0.156993142
31,801, 0.242395716
41,1115, 0.201
37,999, 0.243186442
4,942, 0.557908725
26,737, 0.792666849
56,1348, 0.4945
24,1500, 0.063933835
7,306, 0.411
38,422, 0.5
37,1845, 0.245749002
4,466, 0.5
39,1070, 0.243906554
70,1426, 0.330824872
14,1801, 0.614
16,509, 0.333333333
43,1264, 0.174529718
6,1771, 0.492925411
27,409, 0.5
18,546, 0.5
21,516, 0.333333333
55,1254, 0.924779574
52,502, 0.334516065
43,1260, 0.174010432
16,617, 0.777474159
30,197, 0.246011262
53,1696, 0.227329162
14,1034, 0.4155
7,259, 0.5
52,480, 0.334910309
27,763, 0.626086957
7,440, 0.262
6,657, 0.510783287
48,923, 0.5
20,965, 0.495350718
34,469, 0.5
38,264, 0.5
55,1460, 0.80043098
56,1816, 0.4915
51,386, 0.7586
20,1577, 0.967758237
25,1314, 0.3436
69,99, 0.537117648
11,366, 0.5
27,944, 0.458695652
59,1548, 0.414223332
58,1186, 0.892857143
16,1374, 0.350905634
68,1788, 0.333333333
11,644, 0.498345771
2,795, 0.608778549
18,229, 0.481912287
70,990, 0.25
31,811, 0.317780383
34,410, 0.503270111
14,270, 0.065
53,1553, 0.514726442
5,858, 0.250325521
4,175, 0.53083522
69,264, 0.5
51,1038, 0.4646
51,1366, 0.4936
45,1323, 0.199141383
34,1289, 0.499672989
71,1866, 0.166666667
56,1486, 0.5525
31,864, 0.26661473
31,868, 0.302547963
71,918, 0.168587308
14,1633, 0.5
9,116, 0.476307296
68,1303, 0.241936719
20,1585, 0.700348696
49,702, 0.3875
21,472, 0.333333333
23,367, 0.569139194
54,980, 0.231046839
43,1156, 0.119226954
7,311, 0.5015
30,826, 0.243681533
63,1063, 0.086152335
21,1388, 0.374156379
22,246, 0.456859357
22,651, 0.477901174
42,548, 0.505102041
9,257, 0.579529967
22,629, 0.963143524
2,288, 0.2
26,1242, 0.502500455
55,1452, 0.907210613
48,750, 0.5
50,1120, 0.26
16,490, 0.333333333
5,869, 0.268287851
9,269, 0.50074834
63,1501, 0.1
28,285, 0.17239298
46,745, 0.745676501
12,1646, 0.526
9,297, 0.514300824
42,1711, 0.666754444
50,1208, 0.25
0,74, 0.95831851
64,1085, 0.3316
30,856, 0.321940535
53,1558, 0.5
7,105, 0.988
27,1285, 0.486956522
13,452, 0.496746204
43,1447, 0.153733814
59,1090, 0.499643112
56,1482, 0.5025
69,1816, 0.516897122
29,829, 0.296418948
69,394, 0.492526127
71,152, 0.174193563
56,318, 0.457
56,99, 0.5085
24,1050, 0.107137884
23,245, 0.498575499
36,1014, 0.25
28,133, 0.202809177
59,1560, 0.562542364
51,1798, 0.5104
18,668, 0.496505831
56,300, 0.4165
56,1036, 0.5095
54,1829, 0.245073041
48,179, 0.520144578
56,426, 0.422
53,1398, 0.267692003
70,1430, 0.279223232
12,427, 0.507
50,1209, 0.25
69,116, 0.52514696
43,917, 0.17592498
9,252, 0.483927407
50,1329, 0.244
68,1785, 0.333333333
69,1356, 0.431115081
27,929, 0.5
12,107, 0.9895
45,1332, 0.105466513
65,564, 0.545946818
64,1092, 0.341466667
46,743, 0.630722279
39,696, 0.115851608
51,263, 0.5
57,696, 0.07363071
70,1428, 0.275100892
68,1786, 0.360181212
13,189, 0.5
14,1024, 0.43
16,609, 0.327369992
4,404, 0.42057385
27,410, 0.5
69,305, 0.563513723
68,1310, 0.356980681
34,750, 0.626553303
31,808, 0.25
64,1675, 0.322466667
31,835, 0.389677497
20,971, 0.50245098
39,1669, 0.094295589
49,81, 0.904166667
56,1356, 0.4995
70,1431, 0.19354073
71,1259, 0.201539709
22,540, 0.500541211
12,438, 0.511
69,1632, 0.635082347
37,1015, 0.25
56,1805, 0.686
19,1712, 0.482483385
13,1275, 0.546906725
3,1453, 0.140118992
27,456, 0.5
39,1512, 0.121995614
34,196, 0.40058862
38,309, 0.651666667
27,1278, 0.5
60,969, 0.5
38,105, 0.506666667
43,1468, 0.16612861
23,357, 0.311965812
40,1078, 0.137107673
51,1356, 0.4968
26,336, 0.527936898
4,927, 0.3753389
56,1358, 0.5
9,251, 0.515842029
65,1711, 0.532238749
48,1287, 0.848896476
56,1804, 0.6245
24,687, 0.228664897
18,631, 0.50648555
24,1657, 0.094393681
0,714, 0.333333333
2,880, 0.155287428
34,468, 0.500327011
31,205, 0.228077608
8,874, 0.125974026
51,1638, 0.5202
4,1273, 0.50591857
66,1339, 0.206720846
14,102, 0.9745
33,1468, 0.147118248
51,271, 0.5
18,649, 0.551225283
18,635, 0.495073517
50,1335, 0.248
14,432, 0.3415
25,1785, 0.334466667
24,1651, 0.116397704
51,305, 0.6262
11,651, 0.364000829
46,746, 0.626653103
6,663, 0.421288104
22,361, 0.490035127
60,1582, 0.960026279
37,1010, 0.25
34,187, 0.497710922
56,1625, 0.5975
8,883, 0.111111111
63,693, 0.0721
41,1209, 0.2
23,1766, 0.5
56,249, 0.5
9,254, 0.490297079
11,1769, 0.500219735
59,1404, 0.229478944
56,387, 0.391
54,1436, 0.25
12,1807, 0.4595
69,1359, 0.5
52,497, 0.333333333
69,1473, 0.468492015
13,397, 0.532537961
7,1350, 0.496
22,625, 0.983156098
69,1031, 0.495300677
45,1740, 0.263139994
14,443, 0.5355
44,1532, 0.396291764
33,1168, 0.14210363
59,1691, 0.5
14,1029, 0.363
51,1809, 0.4708
50,1726, 0.256
43,1153, 0.181411811
7,1624, 0.5485
36,1842, 0.046370469
11,543, 0.5
22,657, 0.489510387
28,293, 0.180017834
26,1246, 0.619453537
60,1580, 0.957069941
71,1249, 0.179354007
51,1023, 0.462
22,527, 0.612387899
8,130, 0.085064935
3,1463, 0.145585681
26,1223, 0.608269685
19,561, 0.777005146
9,118, 0.575090303
70,1439, 0.245145631
38,1643, 0.5
60,948, 0.554856479
0,1785, 0.334154637
12,1032, 0.472
42,1131, 0.5
57,1071, 0.11362394
43,911, 0.198821777
53,1081, 0.324805564
25,1775, 0.278466667
38,1027, 1.0
27,408, 0.57826087
8,878, 0.117040149
31,863, 0.259305211
13,1281, 0.558386117
3,154, 0.451379684
69,248, 0.5
