(1748,22)	[2, 0.51720795, 0.498132586, 0.646616442, 0.269028516, 0.51720795, 0.353948699, 0.26850689, 0.48279205, 8.273065013, 4.027620081]
(1130,42)	[2, 0.47826087, 0.562936142, 0.64845293, 0.67109237, 0.47826087, 0.412565536, 0.269443694, 0.52173913, 0.71731276, 8.326680293]
(425,12)	[3, 0.289, 0.289, 0.820389, 0.245861517, 0.289, 0.257490883, 0.156682732, 0.711, 0.991988526, 0.953555942]
(359,23)	[2, 0.518518519, 0.5, 0.52244155, 0.268861454, 0.518518519, 0.354110208, 0.268861454, 0.481481481, 16.62978123, 2.968883645]
(106,14)	[3, 0.9895, 0.9895, 0.998559, 0.98950049, 0.9895, 0.989499997, 0.979218204, 0.0105, 0.034710348, 1.980799913]
(234,11)	[2, 0.590191189, 0.590800166, 0.642534549, 0.619322106, 0.590191189, 0.56427169, 0.400615235, 0.409808811, 2.848353208, 3.655925752]
(115,12)	[3, 0.98, 0.98, 0.997696, 0.98015557, 0.98, 0.97999838, 0.96078126, 0.02, 0.073654476, 1.427374721]
(396,38)	[3, 0.205, 0.205, 0.905577778, 0.191390313, 0.205, 0.196137415, 0.111164746, 0.795, 1.693183445, 1.135270993]
(1789,25)	[3, 0.333333333, 0.333333333, 0.49888401, 0.111111111, 0.333333333, 0.166666667, 0.111111111, 0.666666667, 23.02146717, 0.890102673]
(1388,16)	[3, 0.401279707, 0.400919336, 0.798247034, 0.668598492, 0.401279707, 0.289589435, 0.18754538, 0.598720293, 3.134578721, 1.880591051]
(375,7)	[3, 0.9925, 0.9925, 0.998972, 0.9925596, 0.9925, 0.992499773, 0.985111219, 0.0075, 0.02629318, 1.297976613]
(925,27)	[3, 0.5, 0.5, 0.547977316, 0.25, 0.5, 0.333333333, 0.25, 0.5, 0.69570498, 25.08966353]
(1459,3)	[3, 0.173307328, 0.150932402, 0.514547743, 0.132178285, 0.173307328, 0.092368681, 0.051661528, 0.826692672, 8.908427603, 0.639509776]
(1727,50)	[2, 0.304, 0.304, 0.56978, 0.196442046, 0.304, 0.234831619, 0.147498884, 0.696, 3.723619516, 4.347410202]
(1655,24)	[3, 0.085510689, 0.089610704, 0.505712635, 0.083756732, 0.085510689, 0.069306036, 0.036652091, 0.914489311, 2.333571523, 4.610821074]
(1365,12)	[3, 0.248, 0.248, 0.849082, 0.209021713, 0.248, 0.221943672, 0.13208334, 0.752, 6.741532061, 1.428752184]
(682,57)	[0, 0.175310446, 0.171315408, 0.563957635, 0.174595864, 0.175310446, 0.145475333, 0.090610491, 0.824689554, 2.329124306, 5.371627536]
(325,46)	[3, 0.498982706, 0.498982706, 0.720227592, 0.491404337, 0.498982706, 0.357330198, 0.260040639, 0.501017294, 1.009334466, 1.421331753]
(676,63)	[0, 0.1, 0.1, 0.552337428, 0.01, 0.1, 0.018181818, 0.01, 0.9, 2.303317985, 8.168412042]
(1396,21)	[3, 0.322335025, 0.323856486, 0.494345005, 0.327035893, 0.322335025, 0.311627133, 0.186124361, 0.677664975, 4.415686195, 0.98424333]
(378,38)	[3, 0.49, 0.49, 0.999555556, 0.247474747, 0.49, 0.32885906, 0.245, 0.51, 2.48414917, 1.252990961]
(233,18)	[0, 0.508508509, 0.508936948, 0.521141622, 0.509109215, 0.508508509, 0.508236218, 0.340734556, 0.491491491, 6.623768318, 6.872843216]
(1164,33)	[3, 0.246029535, 0.146392414, 0.511703854, 0.097017195, 0.246029535, 0.112443945, 0.068434369, 0.753970465, 25.32887916, 1.118306829]
(396,51)	[3, 0.675, 0.675, 0.73363424, 0.680008232, 0.675, 0.672723609, 0.507482672, 0.325, 0.79709978, 0.908307219]
(1452,33)	[3, 0.148509334, 0.147969849, 0.493105815, 0.118339035, 0.148509334, 0.093973997, 0.051844955, 0.851490666, 3.85625059, 1.0160513]
(1086,53)	[3, 0.320261438, 0.298128844, 0.484191008, 0.224315744, 0.320261438, 0.261304661, 0.170626083, 0.679738562, 1.71916407, 0.828668511]
