dataset_id,model_id,balance_accuracy
55,1164, 0.164520483
70,1422, 0.252272727
69,1355, 0.614873177
18,532, 0.479651851
50,1206, 0.215
11,627, 0.415066335
6,622, 0.619520241
50,1744, 0.22
51,395, 0.9758
51,1038, 0.4646
34,1272, 0.508175278
18,349, 0.482689708
22,541, 0.5
29,854, 0.298584195
0,80, 0.998881179
0,711, 0.316587348
24,1660, 0.08778036
25,703, 0.2922
54,1444, 0.281023415
56,113, 0.499
36,1830, 0.186020336
37,972, 0.247918244
69,1474, 0.501801754
38,298, 0.51
12,1043, 0.4185
24,1651, 0.116397704
18,237, 0.441777928
48,1277, 0.982607713
3,1169, 0.134200167
27,178, 0.5
28,773, 0.329042352
5,805, 0.246719365
25,1306, 0.127466667
43,1264, 0.174529718
58,1193, 0.732142857
28,892, 0.250140619
68,1308, 0.304117778
69,270, 0.504926435
38,1041, 0.953333333
22,667, 0.479673523
4,749, 0.483388375
14,1485, 0.516
48,765, 0.56810241
9,116, 0.476307296
4,464, 0.5
52,610, 0.391681451
65,1713, 0.535454297
50,1335, 0.248
60,1587, 0.578785122
33,920, 0.372371007
21,486, 0.360082991
2,884, 0.18687755
18,638, 0.534307926
12,118, 0.5825
14,1640, 0.397
38,1039, 0.998333333
40,1571, 0.130976149
51,1350, 0.492
64,1095, 0.333333333
9,376, 0.503292697
7,1811, 0.501
24,1069, 0.151958487
48,1274, 0.95185901
48,195, 0.504864985
70,1845, 0.301390031
13,1294, 0.510069414
7,424, 0.548
44,1534, 0.5
18,369, 0.5
66,1332, 0.12591041
59,1551, 0.475433786
20,957, 0.493405094
37,997, 0.25
57,1497, 0.473186491
71,1150, 0.104270026
53,1088, 0.328443184
56,310, 0.4915
25,81, 0.4544
34,747, 0.5
31,859, 0.251037344
14,1819, 0.5225
55,1266, 0.535491168
19,1700, 0.495189531
56,422, 0.5
45,1200, 0.213581644
51,1637, 0.498
38,1025, 1.0
39,1048, 0.743944393
48,417, 0.5
0,1300, 0.271892333
44,1617, 0.5
54,1834, 0.228685177
41,1220, 0.2
71,1870, 0.360810624
23,360, 0.484381359
49,82, 0.911111111
56,1643, 0.5
3,1270, 0.14550898
20,595, 0.693930665
14,119, 0.968
23,669, 0.917277167
22,240, 0.501846706
48,175, 0.491193011
12,376, 0.99
22,524, 0.497941515
30,834, 0.303048071
59,1081, 0.494646681
0,1311, 0.140629089
68,93, 0.479314059
56,377, 0.6535
37,1009, 0.249373041
51,1797, 0.4416
4,414, 0.497146474
66,1337, 0.161298817
38,103, 0.5
7,1480, 0.6295
51,1474, 0.5266
11,656, 0.321372305
70,1014, 0.25
14,1486, 0.469
6,647, 0.373462203
60,955, 0.530700424
2,878, 0.138262386
29,199, 0.240039903
11,237, 0.504083748
14,311, 0.5015
25,1298, 0.325866667
38,391, 0.43
22,361, 0.490035127
9,108, 0.535823969
56,432, 0.446
29,852, 0.503130836
18,626, 0.542884908
25,96, 0.320533333
27,1274, 0.497826087
66,1117, 0.2
34,763, 0.5
13,451, 0.498915401
31,871, 0.213619585
33,1148, 0.141421631
3,1851, 0.15216845
42,1713, 0.438215932
45,1325, 0.101579095
12,1638, 0.544
64,1567, 0.5
54,1835, 0.267526884
25,1772, 0.333333333
38,300, 0.421666667
40,1412, 0.106262655
70,1012, 0.254120095
23,531, 0.553673179
43,1863, 0.168253968
58,1621, 0.510714286
66,1740, 0.173753353
71,1448, 0.175528115
69,1363, 0.469474274
41,1745, 0.2
36,996, 0.25
51,1813, 0.5026
36,997, 0.499333333
7,110, 0.7205
22,647, 0.492279977
58,1538, 0.5
71,1147, 0.175740535
68,94, 0.29771833
69,1028, 0.422274752
16,510, 0.333333333
45,1116, 0.241860465
9,305, 0.490459289
46,732, 0.871312309
51,1371, 0.5412
55,1870, 0.205462948
37,999, 0.243186442
12,317, 0.499
8,772, 0.044444444
69,385, 0.50997021
41,1104, 0.284126733
3,1170, 0.144636222
12,120, 0.964
14,1799, 0.484
34,412, 0.500327011
30,871, 0.243577402
18,631, 0.50648555
55,1268, 0.667283508
64,1681, 0.330333333
22,230, 0.499533147
48,467, 0.5
22,1756, 0.516834019
51,1044, 0.4834
23,637, 0.516280016
6,359, 0.5
4,180, 0.547438196
21,610, 0.579076432
6,634, 0.338402792
36,1424, 0.310653404
39,1067, 0.153148528
29,864, 0.252607882
54,1822, 0.239464484
43,159, 0.178210963
12,101, 0.9895
66,1329, 0.235918874
36,1440, 0.488721043
4,184, 0.555189658
31,840, 0.309722213
4,1289, 0.504435585
9,1037, 0.467845825
38,1638, 0.441666667
24,685, 0.411965353
53,1080, 0.318841238
63,682, 0.1
69,387, 0.555017847
44,1184, 0.877280162
33,1257, 0.136989149
14,1639, 0.47
43,1452, 0.187797096
51,307, 0.443
42,549, 0.51961817
6,630, 0.487482769
39,687, 0.114287465
51,1473, 0.4822
12,423, 0.541
16,512, 0.333333333
54,1839, 0.25
68,1309, 0.336515333
9,310, 0.58256179
24,1059, 0.099506085
9,308, 0.5
56,423, 0.4815
50,1105, 0.224
20,593, 0.49310188
21,485, 0.333333333
18,239, 0.441262464
58,1194, 0.914285714
25,718, 0.333333333
22,235, 0.491443688
11,364, 0.5
4,185, 0.50172045
24,675, 0.80290916
48,412, 0.501000196
52,490, 0.383993692
7,264, 0.5
54,1000, 0.28923388
42,1711, 0.666754444
18,236, 0.469583404
33,1157, 0.134664417
26,745, 0.979405346
25,1318, 0.3138
36,1001, 0.294347922
48,764, 0.5
28,277, 0.173315627
12,377, 0.9835
41,1105, 0.148873267
69,1797, 0.613313676
40,1413, 0.125
49,90, 0.854166667
60,595, 0.693930665
58,1192, 0.932142857
21,499, 0.333333333
48,178, 0.475920156
14,1023, 0.455
0,1780, 0.394479613
22,369, 0.499533147
30,839, 0.25
53,1693, 0.386041089
40,1689, 0.125
27,412, 0.513043478
11,643, 0.496699834
14,1362, 0.532
59,1407, 0.197715917
3,909, 0.232234691
69,1495, 0.509472457
45,1736, 0.245961035
18,1767, 0.5
70,986, 0.246183795
8,791, 0.1
33,160, 0.27098956
31,211, 0.217439058
51,1640, 0.3982
4,413, 0.490108197
16,1386, 0.363399521
59,1414, 0.5
12,1489, 0.5
66,1339, 0.206720846
14,372, 0.776
60,950, 0.63844249
23,239, 0.483669109
40,1077, 0.140297021
38,1808, 0.596666667
46,1238, 0.5
39,1669, 0.094295589
30,802, 0.681124379
14,1472, 0.4985
64,1083, 0.333333333
33,1167, 0.139585868
56,382, 0.469
4,401, 0.399311977
57,1667, 0.1
14,1347, 0.5
71,902, 0.186381093
18,538, 0.5
46,336, 0.54069176
36,1010, 0.25
52,612, 0.298048492
64,1696, 0.336
38,1368, 0.455
11,654, 0.353913765
4,191, 0.553659496
51,1806, 0.3592
7,1800, 0.447
6,225, 0.998379821
14,254, 0.543
51,266, 0.504
41,1098, 0.203108911
63,1062, 0.11461838
38,301, 0.893333333
50,1098, 0.168
48,943, 0.5
36,981, 0.265645447
70,1425, 0.252340119
56,315, 0.6525
4,405, 0.436728628
3,1257, 0.137781212
24,692, 0.82093033
8,275, 0.123252129
69,1492, 0.499021526
7,267, 0.5015
38,1636, 0.493333333
71,1461, 0.148430084
60,1586, 0.661941581
57,1049, 0.115984623
55,148, 0.198287566
23,229, 0.498575499
50,1742, 0.2
66,1723, 0.156549345
42,1123, 0.5
4,1293, 0.499869472
56,388, 0.503
51,438, 0.5254
31,866, 0.25
2,796, 0.202062434
33,1168, 0.14210363
56,427, 0.4805
7,1036, 0.5035
31,217, 0.25
14,379, 0.9945
36,979, 0.354678603
12,313, 0.498
24,689, 0.157380509
11,667, 0.353955224
25,72, 0.142266667
55,1152, 0.206106474
69,424, 0.495951731
6,632, 0.505563951
9,426, 0.499511279
11,1764, 0.5
51,1351, 0.4148
27,1276, 0.5
25,705, 0.5406
6,361, 0.503224364
23,241, 0.490486365
41,1214, 0.2
14,1487, 0.501
12,104, 0.99
46,1242, 0.501525941
0,709, 0.492840179
49,700, 0.219444444
60,576, 0.466899131
23,542, 0.5
34,1273, 0.499345978
51,1032, 0.474
36,1014, 0.25
12,261, 0.5
40,1569, 0.139705882
27,181, 0.5
52,1389, 0.503252513
16,476, 0.376062443
9,385, 0.522512709
57,675, 0.053052728
18,640, 0.5157301
29,197, 0.190722205
29,848, 0.262730764
9,1361, 0.553406202
70,1831, 0.243606139
55,1250, 0.921266906
12,1371, 0.55
22,526, 0.518430827
9,1022, 0.556543379
20,953, 0.487795634
23,667, 0.940934066
14,1807, 0.4595
26,1230, 0.517480451
68,702, 0.24819778
71,1852, 0.583694233
70,993, 0.25
29,212, 0.25290656
66,1743, 0.019689542
38,1624, 0.825
11,365, 0.5
9,1028, 0.58442846
11,630, 0.499170813
3,1252, 0.144050714
43,1471, 0.174046714
30,207, 0.184306265
28,886, 0.236556603
39,1497, 0.139759494
58,1619, 0.778571429
12,440, 0.267
63,679, 0.1
30,804, 0.246567006
0,96, 0.748902912
34,397, 0.503924133
64,1689, 0.2972
27,1288, 0.5
21,616, 0.397195024
16,508, 0.333333333
59,1406, 0.317630264
12,1635, 0.541
48,194, 0.5
43,1166, 0.166666667
69,267, 0.500978474
3,159, 0.237120097
13,418, 0.5
69,269, 0.500011356
33,1471, 0.137261572
11,657, 0.309738806
8,788, 0.101010101
70,978, 0.28042007
14,120, 0.964
30,845, 0.589894102
50,1324, 0.316
3,1150, 0.142366243
53,1673, 0.388756755
34,931, 0.352190974
55,1849, 0.200825776
23,541, 0.5
53,1676, 0.301387652
65,553, 0.487909759
23,529, 0.312271062
21,1395, 0.449055245
57,1070, 0.105204327
6,659, 0.383927731
55,163, 0.156510569
68,1315, 0.414050816
13,924, 0.5
5,804, 0.270942203
38,446, 0.46
54,1446, 0.269810774
55,906, 0.110465678
34,932, 0.446043165
48,185, 0.5
25,89, 0.3292
22,671, 0.46733438
68,1780, 0.33941349
38,1803, 0.64
49,1319, 0.797294226
55,900, 0.228318426
64,1674, 0.414266667
33,158, 0.16464389
4,1291, 0.482133421
38,101, 0.21
22,227, 0.478169426
11,370, 0.5
66,1722, 0.165359477
19,562, 0.702527031
9,1473, 0.440280983
7,1369, 0.911
19,1718, 0.498608147
14,1480, 0.618
55,1153, 0.143974683
38,111, 0.475
30,850, 0.261306223
41,1729, 0.219
27,410, 0.5
20,592, 0.59927734
46,1228, 0.424720244
71,1253, 0.202226115
30,806, 0.262339806
23,226, 0.499287749
33,1451, 0.157163836
29,798, 0.279367666
70,985, 0.225750626
63,1068, 0.065851249
38,265, 0.5
14,300, 0.504
44,1612, 0.5
2,882, 0.159212873
33,168, 0.192850931
34,455, 0.452256377
52,500, 0.333333333
9,298, 0.541434639
37,1833, 0.25
43,907, 0.135359737
68,75, 0.37630863
31,823, 0.17020457
9,1351, 0.444119258
6,1752, 0.483475626
2,896, 0.196120485
4,415, 0.495971724
9,1645, 0.502420818
3,1468, 0.147818631
18,224, 0.456177117
4,926, 0.47354375
21,472, 0.333333333
14,109, 0.5635
14,1026, 0.4245
21,505, 0.339746082
56,372, 0.51
14,430, 0.51
49,1790, 0.35
4,761, 0.508120243
43,1157, 0.139376723
25,1308, 0.333333333
60,1594, 0.887734991
22,528, 0.464254653
2,793, 0.207430207
53,1557, 0.532594909
71,901, 0.245806576
60,1577, 0.967758237
22,630, 0.975521257
71,152, 0.174193563
4,747, 0.500595238
27,401, 0.5
41,1744, 0.1044
14,261, 0.5
56,1646, 0.492
7,1638, 0.526
52,1374, 0.981076286
52,481, 0.272619752
30,841, 0.25
51,1027, 0.4308
19,1697, 0.5
38,445, 0.5
41,1209, 0.2
69,374, 0.527616802
45,1114, 0.25
71,1155, 0.145599694
9,1632, 0.494601289
22,349, 0.526069433
41,1345, 0.240877228
2,136, 0.253660706
51,259, 0.5
66,1219, 0.136601215
60,585, 0.560061654
58,1195, 0.942857143
70,1007, 0.365754161
30,812, 0.231402622
8,287, 0.161279461
12,116, 0.5905
55,1158, 0.166835816
38,436, 0.608333333
64,1417, 0.333333333
39,1059, 0.647056321
18,356, 0.491368092
27,403, 0.5
26,326, 0.46572104
5,220, 0.618652265
31,833, 0.25
5,835, 0.229882196
22,242, 0.500037179
7,1360, 0.5265
54,1841, 0.25
60,1592, 0.879244997
55,916, 0.152687513
49,85, 0.593055556
56,255, 0.5225
43,898, 0.138876488
53,1556, 0.554480292
36,1834, 0.240442087
14,1808, 0.5195
43,1466, 0.17346143
16,1377, 0.333333333
66,1119, 0.165086538
54,1845, 0.249593406
59,1091, 0.0
2,289, 0.208259358
12,1024, 0.43
38,1806, 0.498333333
21,1390, 0.36887541
14,393, 0.5895
36,1009, 0.25
22,347, 0.503407277
18,359, 0.5
40,1397, 0.125569476
27,402, 0.5
8,138, 0.101010101
52,1391, 0.351074315
48,453, 0.500932633
8,130, 0.085064935
5,843, 0.207600961
11,634, 0.506670813
55,1869, 0.246260048
31,827, 0.715194671
7,1809, 0.469
7,1640, 0.405
56,1629, 0.4335
71,913, 0.161403163
0,1304, 0.216946798
64,1687, 0.332933333
30,801, 0.26628049
55,1451, 0.93104723
28,283, 0.2
8,144, 0.142784993
34,181, 0.4793983
12,1034, 0.4155
21,483, 0.335058215
52,1387, 0.965306525
52,621, 0.266508969
36,975, 0.258090628
36,1018, 0.5
60,968, 0.507731959
57,1517, 0.966248784
42,1141, 0.495424621
21,487, 0.308841185
9,435, 0.49772237
14,1355, 0.455
56,434, 0.388
70,974, 0.40405958
34,761, 0.468606933
60,596, 0.504901961
3,1255, 0.136059585
31,862, 0.255539548
36,1435, 0.25
69,1025, 0.497524481
13,766, 0.5
9,1631, 0.535615353
4,938, 0.52241382
33,907, 0.393876607
64,1076, 0.3328
5,197, 0.310570217
9,1797, 0.527368978
9,302, 0.927479975
69,260, 0.5
71,898, 0.138876488
0,708, 0.191277217
52,597, 0.333333333
71,1862, 0.152381178
57,682, 0.171315408
12,1351, 0.4205
6,352, 0.518437567
0,1319, 0.172446428
48,450, 0.500118737
25,704, 0.2616
33,1462, 0.150748469
33,1252, 0.140092527
34,196, 0.40058862
60,956, 0.695017182
45,1341, 0.25
3,163, 0.459242442
63,1051, 0.1
11,355, 0.499991708
29,842, 0.258218793
48,1290, 0.98974478
4,465, 0.5
69,377, 0.500535605
27,398, 0.517391304
25,1792, 0.333333333
36,1846, 0.244159593
50,1340, 0.2
56,1034, 0.617
22,1748, 0.498132586
22,661, 0.476785808
22,353, 0.494943206
46,726, 0.684638861
33,1160, 0.139892928
27,471, 0.484782609
38,108, 0.298333333
54,988, 0.25
70,1432, 0.157860693
20,1590, 0.932812816
38,99, 0.665
9,440, 0.481005744
60,965, 0.495350718
13,454, 0.499915401
53,1419, 0.723881271
38,1024, 1.0
5,858, 0.250325521
0,717, 0.506970781
63,1518, 0.088755133
71,1463, 0.152388914
14,1630, 0.5295
65,1125, 0.495486239
71,1256, 0.199388419
12,1363, 0.4665
18,533, 0.5
49,708, 0.352777778
51,1023, 0.462
30,864, 0.259279623
38,1034, 0.996666667
25,700, 0.2866
41,1216, 0.2
50,1203, 0.17
40,1563, 0.125
3,914, 0.19103513
55,154, 0.188011978
7,440, 0.262
43,1256, 0.199388419
49,83, 0.440277778
56,106, 0.4765
5,210, 0.411496199
14,377, 0.9835
54,1005, 0.281351896
39,1068, 0.786185597
57,1662, 0.103773471
39,685, 0.119396233
56,1479, 0.5125
63,1499, 0.113116803
18,537, 0.500304208
33,1268, 0.151679514
68,1777, 0.817474625
68,714, 0.333333333
51,1631, 0.5
8,886, 0.08030303
60,573, 0.669243986
69,1042, 0.498942037
66,1335, 0.231668323
50,1729, 0.204
36,1829, 0.221759505
45,1110, 0.06987315
13,461, 0.429498915
13,765, 0.311383948
40,1676, 0.129041698
4,766, 0.5
25,92, 0.401733333
7,253, 0.467
40,1082, 0.122068924
71,900, 0.188336438
57,688, 0.078044692
13,747, 0.5
23,631, 0.458384208
13,756, 0.600206074
6,347, 0.667293333
21,618, 0.44309692
9,381, 0.51113731
26,1236, 0.474563557
9,1348, 0.501938996
8,290, 0.105555556
18,522, 0.533948792
21,1391, 0.360391153
12,252, 0.4555
18,1765, 0.5
12,269, 0.155
0,73, 0.958895564
45,1324, 0.067885726
23,626, 0.4002849
40,1684, 0.131898756
7,1361, 0.509
42,557, 0.554871626
34,461, 0.486265533
38,320, 0.5
28,790, 0.204049848
22,234, 0.400514103
11,368, 0.5
56,1367, 0.499
33,167, 0.385395163
27,1293, 0.5
55,1170, 0.265057801
59,1685, 0.214846538
16,520, 0.333333333
56,435, 0.5105
9,1813, 0.450267145
14,1024, 0.43
66,1338, 0.175787464
34,184, 0.480052322
9,1809, 0.48478967
4,931, 0.516001447
13,1278, 0.559160521
63,690, 0.1
56,249, 0.5
56,1636, 0.5
21,490, 0.333757422
4,754, 0.539012864
36,1017, 0.5
21,509, 0.333333333
27,463, 0.565217391
0,1787, 0.33385943
34,749, 0.521255723
33,1250, 0.138020937
8,883, 0.111111111
3,1870, 0.144217725
49,1321, 0.267482332
9,1482, 0.441241283
49,1298, 0.302808105
7,247, 0.5005
51,251, 0.5134
4,455, 0.505515192
14,1357, 0.5295
54,1001, 0.256253073
51,1028, 0.3052
54,1013, 0.25
8,790, 0.106565657
18,1762, 0.506109515
69,115, 0.509991029
46,1241, 0.5
27,452, 0.5
6,653, 0.493012621
50,1219, 0.25
7,1362, 0.5305
23,522, 0.472781848
27,937, 0.52173913
68,700, 0.330757039
9,118, 0.575090303
22,371, 0.553680141
12,1359, 0.5
55,1165, 0.322511751
69,429, 0.526997922
30,862, 0.260097583
0,705, 0.782570827
55,1450, 0.9238678
41,1734, 0.2
49,1772, 0.325
23,1763, 0.5
68,703, 0.324240287
6,235, 0.982048577
64,1676, 0.423066667
33,1271, 0.146106878
56,1821, 0.513
71,1848, 0.153376143
66,1102, 0.210340983
69,441, 0.5
64,1566, 0.4991
27,922, 0.530434783
66,1327, 0.319575187
48,748, 0.5
68,1310, 0.356980681
25,1315, 0.325333333
55,915, 0.175772489
0,721, 0.204780794
66,1206, 0.23050548
33,1267, 0.126787261
0,1774, 0.293995331
57,1650, 0.173212319
55,1464, 0.494752478
4,934, 0.464884884
6,639, 0.287149741
4,758, 0.5
70,1430, 0.279223232
56,1638, 0.519
5,845, 0.242577774
7,1028, 0.324
26,328, 0.400300055
13,405, 0.969915401
7,1817, 0.6275
57,1058, 0.1
5,853, 0.170430924
45,1745, 0.167342879
28,126, 0.192909869
37,1434, 0.248589342
7,372, 0.7705
21,1373, 0.355322459
28,275, 0.177101419
28,122, 0.287219773
5,871, 0.221286669
9,1626, 0.475713432
69,1024, 0.447213527
14,392, 0.9785
49,706, 0.427777778
9,1040, 0.5
69,435, 0.468607464
23,368, 0.5
13,181, 0.281221258
18,636, 0.493396147
51,436, 0.5454
6,1761, 0.5
60,958, 0.518167576
44,1604, 0.370442209
6,628, 0.641117896
12,429, 0.5915
7,249, 0.5
3,1453, 0.140118992
22,542, 0.5
2,892, 0.253785395
23,546, 0.5
5,831, 0.276853939
71,1863, 0.168253968
28,278, 0.145373357
3,171, 0.21868219
56,1809, 0.474
53,1696, 0.227329162
71,1466, 0.17346143
8,291, 0.105555556
3,921, 0.21722218
16,478, 0.336964652
68,84, 0.359204687
34,760, 0.493459778
20,580, 0.57787548
27,409, 0.5
2,888, 0.161286776
52,1390, 0.99901439
6,1750, 0.757994068
71,1869, 0.343777605
53,1400, 0.379927903
55,1448, 0.798913128
55,1860, 0.121767661
24,676, 0.784213505
54,999, 0.230671259
14,265, 0.5005
69,100, 0.497940853
4,451, 0.5280446
13,183, 0.5
23,628, 0.278642654
53,1086, 0.298128844
25,1317, 0.316066667
28,772, 0.352308631
9,113, 0.52583279
5,860, 0.257806563
70,988, 0.252272727
69,394, 0.492526127
37,1438, 0.25
50,1334, 0.204
11,645, 0.500004146
7,1033, 0.5
23,659, 0.715913716
23,543, 0.5
30,869, 0.485868409
38,1364, 0.5
23,652, 0.916361416
38,1481, 0.373333333
48,754, 0.525377166
7,1807, 0.45
12,321, 0.5075
48,753, 0.49099036
56,433, 0.5
6,1756, 0.355954074
71,914, 0.159548103
3,169, 0.422271769
34,944, 0.53204709
34,175, 0.379005886
43,1862, 0.152381178
12,1625, 0.475
42,1140, 0.489795918
52,614, 0.32032328
12,1810, 0.503
51,311, 0.5012
65,1129, 0.523985187
33,1152, 0.171979318
49,73, 0.469444444
2,277, 0.183407185
22,631, 0.968481277
0,1781, 0.3788397
24,1498, 0.107927862
7,439, 0.5
14,1368, 0.508
6,540, 0.501691094
52,608, 0.300216834
28,785, 0.380222614
27,941, 0.541304348
18,663, 0.549370458
64,1088, 0.327333333
33,1466, 0.149118635
70,1424, 0.260061783
12,1483, 0.5
6,242, 0.997773575
9,1029, 0.625840315
16,473, 0.333333333
57,1061, 0.103856647
53,1564, 0.5
55,907, 0.29677177
5,829, 0.265769929
43,1169, 0.311034621
22,537, 0.5
22,360, 0.67017042
43,1467, 0.180594119
16,474, 0.333333333
54,1837, 0.231927931
56,1355, 0.5325
70,990, 0.25
48,1278, 0.98965587
14,111, 0.7105
30,810, 0.314619743
56,1366, 0.5335
45,1119, 0.098729568
7,1487, 0.502
14,302, 0.511
69,254, 0.510091337
11,358, 0.5
31,802, 0.54657771
33,1470, 0.143177107
42,1130, 0.562936142
13,926, 0.576828633
40,1675, 0.024260036
51,1642, 0.5016
11,525, 0.5
64,1089, 0.3318
53,1078, 0.295621244
37,1004, 0.233298079
38,1355, 0.47
69,110, 0.509888829
28,887, 0.204380596
46,337, 0.501017294
34,769, 0.474493133
69,1045, 0.497691029
