dataset_id,model_id,balance_accuracy
2,793,0.21386212
3,1152,0.174143215
53,1414,0.481940144
15,1295,0.5
60,584,0.487437186
9,1804,0.543704639
3,1153,0.157704096
24,1499,0.108471892
14,1477,0.616
43,1250,0.204710145
23,653,0.947187929
4,193,0.50532248
13,448,0.479708637
26,1223,0.644379845
56,372,0.51
63,1513,0.069534473
11,645,0.501246883
56,441,0.5
50,1198,0.145
56,374,0.525
1,1819,0.521770164
5,819,0.23019802
52,493,0.333333333
18,226,0.546118721
27,1286,0.497826087
35,1575,0.962616822
9,1037,0.451562007
67,660,0.368980963
68,714,0.347749338
69,1478,0.576848249
1,1634,0.530692363
36,1829,0.180784941
4,1293,0.474013776
5,812,0.226661952
15,173,0.457654723
12,1496,0.5
56,431,0.501
15,767,0.600977199
37,1019,0.330182073
33,1156,0.132627473
57,1653,0.114870181
43,1257,0.175724638
38,1624,0.825
32,894,0.7552589
1,1356,0.502498216
13,760,0.536940687
66,1337,0.162745098
2,277,0.176048182
56,261,0.5
8,289,0.034188034
12,384,0.64
32,122,0.893133998
3,1871,0.230704932
0,717,0.507816862
9,391,0.571473651
10,1224,0.567141404
16,621,0.326325411
12,373,0.7495
12,315,0.4075
12,441,0.5
14,1478,0.555
43,909,0.177536232
70,1004,0.210884354
34,406,0.548397646
12,1038,0.4665
62,384,0.638161147
47,1150,0.211666667
31,199,0.217706013
34,412,0.500327011
10,322,0.557985758
49,710,0.314102564
9,264,0.391290628
62,1033,0.499752842
38,430,0.698333333
67,234,0.880739082
33,1158,0.145165784
26,745,0.978682171
2,873,0.317642698
68,721,0.349955869
18,350,0.47716895
2,782,0.153076353
66,1108,0.19869281
64,1673,0.388666667
29,800,0.346443966
15,183,0.368078176
32,289,0.127427184
5,801,0.220650636
34,411,0.500981033
31,818,0.228285078
29,807,0.285021552
1,432,0.349036403
15,184,0.350162866
70,1824,0.303854875
43,147,0.130434783
47,1871,0.179
21,495,0.368443316
68,1298,0.381288614
7,271,0.5
65,1134,0.640289449
70,999,0.192743764
51,1480,0.6198
12,1632,0.5835
36,1008,0.532765051
69,374,0.526264591
31,826,0.28674833
12,1044,0.476
28,890,0.20995509
13,196,0.479708637
9,1046,0.442726412
7,431,0.4735
23,226,0.48079561
44,1610,0.733948087
4,449,0.472135254
27,756,0.506521739
17,479,0.415629322
19,1706,0.526284702
39,1061,0.750316857
1,1039,0.41862955
11,667,0.353283458
11,349,0.501246883
23,1769,0.550754458
31,211,0.198775056
45,1735,0.193433895
32,294,0.198624595
36,1846,0.259811756
9,1045,0.609340486
17,503,0.333333333
38,1037,0.99
56,98,0.47
13,925,0.479708637
63,1497,0.066588097
32,875,0.22313253
13,173,0.520291363
48,179,0.450054437
69,386,0.553501946
4,927,0.385097057
12,269,0.155
29,854,0.280172414
21,604,0.761844332
30,217,0.243072051
48,414,0.426918889
29,825,0.292025862
68,86,0.469991174
28,877,0.86489521
33,1461,0.23767066
48,1285,0.892623843
64,1570,0.5398
59,1691,0.557500995
3,1462,0.14990248
47,1255,0.921333333
47,1861,0.167666667
38,1622,0.5
19,559,0.626698169
4,412,0.566687539
29,200,0.18049569
42,1136,0.387351779
17,600,0.677385892
3,1154,0.126636946
55,1149,0.204
12,1036,0.4905
53,1087,0.389404885
9,1481,0.45124645
1,1797,0.433261956
22,369,0.518662143
51,1487,0.5016
14,435,0.5085
27,192,0.530434783
69,422,0.496108949
33,1249,0.2084146
14,109,0.5635
53,1080,0.367733058
62,258,0.499752842
49,1795,0.307692308
69,1486,0.465953307
69,100,0.495136187
62,321,0.507661888
60,578,0.575376884
6,236,0.984349259
37,1836,0.25262605
66,1333,0.186928105
32,876,0.168192771
38,247,0.5
17,1387,0.926694329
62,1023,0.456747405
33,158,0.263583171
2,143,0.2578125
55,1865,0.154
55,1263,0.916666667
60,1595,0.927135678
15,464,0.929967427
63,1069,0.087802004
38,112,0.365
56,1044,0.671
44,1189,0.761953552
70,1019,0.210884354
14,1036,0.4905
21,1385,0.364213198
45,1118,0.253771074
9,107,0.503944462
6,533,0.512904997
65,1126,0.622082166
28,278,0.159504734
42,551,0.5256917
61,1621,0.718920765
45,1116,0.184560781
67,523,0.497760358
38,303,0.15
6,661,0.545853926
30,869,0.482185273
9,320,0.69706532
1,119,0.975374732
3,901,0.510727222
4,459,0.466499687
30,204,0.26405384
29,845,0.592672414
25,93,0.3884
51,1818,0.5
19,560,0.827525103
59,1678,0.473537604
17,598,0.352697095
2,886,0.269458858
9,251,0.613442726
34,1292,0.497710922
26,1237,0.550387597
34,929,0.5029431
69,118,0.509727626
9,390,0.545913537
43,907,0.137681159
55,1147,0.235333333
9,1024,0.614389397
12,1636,0.5075
7,1370,0.9445
63,1656,0.0760165
48,1290,0.988432226
27,1283,0.5
29,201,0.192887931
40,1558,0.408372093
71,1147,0.199275362
18,540,0.560273973
16,516,0.325411335
35,1579,0.971962617
1,1476,0.493576017
52,495,0.333727577
69,314,0.465953307
23,358,0.500385505
71,906,0.190217391
38,1493,0.461666667
15,768,0.615635179
46,727,0.757884028
59,1694,0.325905292
22,362,0.587493941
7,423,0.5455
3,1465,0.140847033
11,241,0.50872818
45,1730,0.251996451
30,203,0.253365004
28,794,0.558008982
23,651,0.952674897
9,430,0.54465131
28,776,0.159431138
3,1849,0.211061577
0,1306,0.39586823
20,1582,0.959798995
5,809,0.199787836
48,173,0.426918889
34,942,0.444081099
54,1439,0.153186275
51,429,0.574
49,77,0.846153846
26,727,0.972868217
66,1744,0.218954248
36,1843,0.266382525
28,775,0.220434132
51,247,0.5
23,240,0.481481481
37,1843,0.279236695
22,228,0.518662143
13,1281,0.548387097
1,1807,0.457530335
58,1542,0.5
57,1516,0.100708104
27,1291,0.515217391
38,1636,0.493333333
3,164,0.252438005
1,381,0.994646681
29,813,0.240840517
69,250,0.510700389
2,792,0.266123054
14,1022,0.47
3,1450,0.143911953
9,269,0.395708425
9,256,0.428526349
71,903,0.266304348
44,1533,0.729678962
11,632,0.498753117
56,1493,0.5195
1,1494,0.592790864
2,890,0.232394366
5,799,0.228429986
64,1085,0.3316
7,441,0.5
52,619,0.652276759
49,74,0.346153846
53,1676,0.170278638
27,399,0.5
12,393,0.5895
4,452,0.400751409
51,1035,0.471
14,101,0.9895
36,1427,0.235304564
18,239,0.447031963
15,459,0.956026059
51,1045,0.463
55,1470,0.887
67,531,0.426651736
15,462,0.942996743
39,1505,0.091254753
7,1491,0.5
41,1205,0.175648703
22,1764,0.480853127
14,1804,0.548
15,925,0.5
62,1359,0.500247158
27,466,0.423913043
64,1078,0.380266667
17,505,0.333333333
57,694,0.097881665
44,1543,0.729678962
3,1455,0.129980496
1,1642,0.501427552
19,1711,0.408741878
9,118,0.638056169
22,543,0.519146873
37,1425,0.339635854
6,529,0.602416255
38,317,0.5
9,380,0.440517513
27,1292,0.5
63,1653,0.131997643
43,1169,0.331521739
64,1087,0.346666667
60,582,0.675879397
38,1482,0.5
21,506,0.340524535
56,1353,0.543
6,623,0.539813289
38,1801,0.168333333
14,1817,0.626
62,1351,0.421651013
0,87,0.80094919
1,265,0.499643112
60,962,0.467336683
14,1035,0.4815
45,1740,0.234250222
56,1623,0.4985
7,1358,0.5
37,1835,0.263305322
41,1743,0.22255489
32,789,0.86313253
27,467,0.541304348
7,1626,0.548
52,1386,0.999605756
9,109,0.510571158
32,874,0.916626506
7,1634,0.5255
12,298,0.518
25,94,0.419333333
28,784,0.186751497
64,1096,0.336466667
62,1488,0.49678695
38,1644,0.5
56,1646,0.492
7,1367,0.513
3,1851,0.15631095
13,929,0.5421436
31,820,0.521158129
25,1311,0.244933333
30,844,0.541963579
12,105,0.99
55,1164,0.172666667
12,97,0.655
64,1404,0.224866667
52,1381,0.99901439
12,256,0.541
29,863,0.25
28,893,0.21257485
16,607,0.677787934
40,1563,0.408372093
44,1535,0.729678962
48,929,0.501224823
53,1088,0.467836257
20,1593,0.618090452
2,284,0.217280519
51,433,0.5
7,254,0.543
51,1370,0.9462
15,185,0.530944625
54,1423,0.223958333
14,308,0.5
21,609,0.513959391
16,476,0.381627057
68,1297,0.339805825
65,570,0.41713352
20,580,0.577889447
67,543,0.495520717
6,628,0.635914333
38,434,0.376666667
4,763,0.474013776
61,1187,0.866632514
12,313,0.498
14,265,0.5005
49,1785,0.307692308
5,851,0.307637907
23,670,0.936899863
41,1722,0.199600798
13,178,0.53069719
62,1362,0.531389026
68,1774,0.54015887
0,716,0.334170854
20,1573,0.731155779
69,1815,0.803501946
19,1134,0.323095097
62,297,0.508156204
58,1544,0.6
1,445,0.937901499
18,1762,0.451141553
7,1484,0.5
66,1331,0.192156863
5,859,0.232319661
53,1412,0.349157207
11,230,0.498753117
60,592,0.605527638
20,581,0.434673367
23,229,0.480109739
63,1516,0.081909252
56,1348,0.4945
0,1310,0.173925181
20,964,0.487437186
4,189,0.474013776
39,1070,0.316856781
51,1646,0.5328
23,1749,0.566529492
1,1024,0.452177016
60,1575,0.974874372
56,1027,0.5735
55,1467,0.912
59,1400,0.304019101
21,617,0.755076142
22,348,0.480853127
28,876,0.185628743
34,938,0.544800523
6,666,0.517572762
11,1752,0.499584372
14,1644,0.8655
6,622,0.626853377
25,1306,0.127466667
26,342,0.61627907
27,185,0.615217391
41,1212,0.231736527
56,1474,0.7245
55,1169,0.276333333
18,348,0.557077626
51,1023,0.462
32,792,0.253012048
12,257,0.4405
50,1726,0.256
63,1510,0.103123159
51,1358,0.5
71,920,0.186594203
32,291,0.123381877
1,1349,0.578515346
30,807,0.248218527
54,1432,0.280637255
25,73,0.2292
11,661,0.470490441
67,1755,0.345464726
12,1806,0.359
40,1680,0.093023256
19,1719,0.302421737
28,136,0.260378733
48,177,0.436853566
12,374,0.771
17,497,0.333333333
22,656,0.474066893
13,416,0.520291363
59,1406,0.354158376
43,166,0.197463768
31,797,0.271158129
47,907,0.306
16,611,0.401736746
48,186,0.572808928
33,1256,0.13346336
12,395,0.974
69,1363,0.46692607
0,1772,0.335287549
14,442,0.4995
14,1023,0.455
34,757,0.498364944
2,877,0.853224611
39,1063,0.239543726
67,645,0.389137738
6,649,0.37671609
43,1455,0.175724638
68,712,0.342894969
67,545,0.505039194
46,725,0.746185148
53,1570,0.783923597
55,147,0.176
42,1720,0.628458498
50,1734,0.2
1,1037,0.427551749
5,805,0.229137199
9,101,0.434521931
20,588,0.447236181
36,1013,0.436689753
6,1749,0.388248215
5,831,0.256011315
13,765,0.32049948
60,949,0.502512563
36,1443,0.532765051
9,1821,0.469233197
18,663,0.559360731
28,276,0.2199563
15,747,0.519543974
29,850,0.313038793
4,756,0.523481528
39,1653,0.108998733
50,1341,0.2
10,342,0.534587996
32,282,0.199029126
9,1029,0.668980751
13,468,0.479708637
11,1748,0.503740648
13,192,0.520291363
38,1364,0.5
59,1093,0.15200955
9,104,0.535500158
53,1072,0.460612315
50,1326,0.216
40,1095,0.408372093
63,1664,0.934001179
62,1818,0.500247158
59,1695,0.417429367
38,440,0.883333333
54,980,0.254595588
28,885,0.340194611
34,448,0.521582734
10,331,0.553407935
20,968,0.520100503
3,916,0.256756757
14,1487,0.501
22,641,0.51720795
55,1166,0.175
12,1489,0.5
38,441,0.5
14,425,0.289
0,701,0.31239531
47,906,0.106666667
52,490,0.383993692
70,1435,0.233560091
20,1590,0.932160804
7,389,0.6285
22,243,0.430441105
1,121,0.584582441
41,1119,0.368463074
58,1530,0.542857143
48,771,0.573081111
49,95,0.814102564
70,1841,0.233560091
14,320,0.417
51,384,0.6452
9,1625,0.585673714
66,1330,0.183006536
22,663,0.464857004
3,1870,0.146001672
13,420,0.970863684
61,1615,0.300204918
9,313,0.609024929
38,104,0.5
29,869,0.398168103
59,1561,0.459610028
39,1663,0.121673004
46,1227,0.950661241
69,1479,0.46692607
38,100,0.443333333
13,944,0.497398543
69,1031,0.498054475
24,1652,0.08709422
22,1759,0.508482792
44,1604,0.414959016
60,1572,0.658291457
4,1272,0.517219787
30,824,0.260490895
6,1750,0.755079627
5,830,0.295968883
31,845,0.545657016
55,920,0.201333333
6,655,0.496155958
41,1107,0.219161677
41,1210,0.210578842
37,1007,0.274334734
5,832,0.291725601
38,267,0.5
65,565,0.552054155
5,856,0.206506365
31,839,0.228285078
14,1495,0.495
47,167,0.155
30,802,0.672604909
7,1807,0.45
7,1797,0.452
52,494,0.537748867
52,607,0.343977922
33,1165,0.255502926
35,577,0.981308411
31,864,0.28674833
57,1662,0.103855232
21,1389,0.334179357
49,699,0.371794872
1,1484,0.5
66,1340,0.169934641
18,1763,0.442922374
21,511,0.340524535
38,427,0.49
63,1057,0.068355922
55,1252,0.895333333
10,1229,0.550356053
12,1347,0.5
14,1369,0.913
3,149,0.352744497
52,621,0.266508969
47,171,0.138333333
58,1607,0.571428571
27,932,0.5
56,251,0.6895
15,1291,0.469055375
2,794,0.558561898
38,1045,1.0
7,1642,0.5025
18,651,0.557990868
4,454,0.445209768
22,623,0.969461949
45,1342,0.239574091
18,242,0.547031963
19,1145,0.319551093
49,1302,0.838888889
69,1358,0.497081712
7,98,0.7085
1,99,0.755531763
14,1490,0.5
49,714,0.384615385
53,1672,0.528035776
50,1332,0.212
27,419,0.5
55,1859,0.095666667
9,1802,0.386557274
51,1820,0.559
14,120,0.964
13,1278,0.57648283
1,317,0.5
37,1842,0.279586835
59,1421,0.378034222
1,257,0.44111349
5,204,0.273338048
55,1464,0.499
8,782,0.076923077
7,1639,0.4655
14,306,0.399
43,918,0.186594203
18,627,0.574885845
69,1492,0.496108949
57,1657,0.063729347
69,1028,0.423151751
12,432,0.3415
29,211,0.179418103
11,540,0.504571904
64,1549,0.4192
5,829,0.261315417
38,261,0.5
12,1642,0.5035
45,1105,0.146406389
3,159,0.297018668
18,649,0.564840183
12,1028,0.3105
14,1642,0.5035
49,1318,0.242592593
37,1831,0.219887955
38,1797,0.491666667
22,232,0.519146873
5,821,0.27864215
14,1474,0.5155
36,1441,0.266382525
7,320,0.4045
34,922,0.499672989
62,1814,0.506673258
1,266,0.504282655
55,908,0.188666667
8,887,0.068376068
34,754,0.302158273
58,1178,0.9
13,188,0.520291363
56,1641,0.5
43,1450,0.237318841
47,1454,0.926666667
45,1115,0.177462289
47,1860,0.125333333
48,1283,0.459580838
28,132,0.231263383
64,1696,0.336
44,1542,0.272540984
7,100,0.989
34,402,0.562132112
51,111,0.701
48,178,0.542732716
33,163,0.460573976
23,642,0.472565158
69,102,0.504863813
3,1452,0.135692393
30,846,0.268804434
33,1257,0.144887155
66,1214,0.207377049
9,1032,0.61722941
56,1642,0.5
8,144,0.128205128
38,262,0.5
9,308,0.608832808
68,72,0.376875552
5,200,0.195544554
9,443,0.393815084
33,1860,0.227361382
70,1827,0.777777778
37,1441,0.279236695
52,1383,0.416124581
64,1415,0.333333333
20,948,0.545226131
27,758,0.656521739
69,1365,0.54766537
52,617,0.333727577
22,535,0.493940863
40,1568,0.08
50,1214,0.25
32,279,0.195186084
6,1753,0.514003295
26,1227,0.736434109
66,1341,0.233333333
32,138,0.417331813
16,1394,0.333180987
68,73,0.382171227
8,140,0.076923077
14,1809,0.4675
34,468,0.500327011
1,1365,0.248037116
57,1663,0.09913454
24,1502,0.10530483
51,1812,0.514
4,451,0.514088917
33,1464,0.172471441
30,832,0.224465558
39,1661,0.143219265
24,1519,0.069675376
14,1485,0.516
49,708,0.352564103
17,1393,0.645919779
2,875,0.291697554
3,1861,0.200891613
3,917,0.533156868
31,825,0.271714922
33,904,0.471161884
43,917,0.186594203
71,918,0.186594203
52,486,0.327222551
54,1016,0.228860294
3,1250,0.14321538
11,1755,0.441396509
40,1085,0.397209302
45,1725,0.168589175
12,1802,0.617
7,1803,0.6
12,1625,0.475
44,1525,0.49760929
4,749,0.46086412
71,170,0.211956522
65,1125,0.388888889
35,959,0.644859813
67,1760,0.504479283
57,1050,0.118017309
17,488,0.333333333
68,710,0.251103266
31,814,0.263363029
67,540,0.5
34,456,0.613145847
14,1629,0.5455
40,1402,0.372093023
61,1608,0.729678962
3,1448,0.222764001
39,1503,0.108998733
55,152,0.163666667
6,368,0.485722131
10,333,0.486775178
56,306,0.6065
41,1330,0.167065868
66,1345,0.207189542
8,142,0.094017094
4,470,0.522855354
58,1608,0.5
49,92,0.807692308
12,1476,0.4945
40,1081,0.40372093
27,178,0.5
38,442,0.5
34,1278,0.340418574
4,177,0.854727614
28,133,0.221048798
48,754,0.46257485
38,1485,0.263333333
47,1263,0.916666667
9,440,0.480908804
59,1398,0.419816952
12,1354,0.552
49,717,0.506410256
6,362,0.443712246
31,209,0.236080178
49,1309,0.257407407
44,1621,0.71875
5,865,0.303748232
13,752,0.197710718
31,869,0.517260579
70,1010,0.233560091
13,174,0.520291363
45,1325,0.07985803
39,1059,0.683143219
44,1181,0.946550546
23,1767,0.518518519
37,1428,0.216036415
17,621,0.25242047
47,1867,0.169
3,1856,0.148787963
22,365,0.519146873
27,1279,0.5
35,1588,0.953271028
8,132,0.102564103
43,1463,0.163043478
32,144,0.769099202
35,1573,0.728971963
62,1356,0.491349481
69,396,0.56614786
64,1691,0.333333333
39,1051,0.212927757
26,1230,0.545542636
56,442,0.5
13,932,0.394380853
56,1804,0.6245
46,742,0.756358087
30,815,0.305225653
69,1491,0.497081712
52,499,0.333333333
49,1306,0.874074074
31,850,0.226057906
0,1787,0.332495812
38,378,0.49
41,1113,0.385628743
50,1110,0.232
66,1725,0.178431373
13,414,0.520291363
18,659,0.560730594
59,1559,0.541583764
62,102,0.974295601
66,1120,0.188888889
33,1255,0.140429089
18,647,0.571689498
51,249,0.5
21,1386,0.341370558
59,1402,0.543573418
34,768,0.495421844
51,116,0.5944
55,154,0.184333333
4,399,0.47150908
32,273,0.177588997
53,1559,0.541583764
69,442,0.496108949
56,1810,0.499
56,381,0.488
47,1859,0.095666667
61,1614,0.270321038
14,1370,0.9495
57,1061,0.10306845
7,1483,0.5
38,437,0.705
70,1427,0.238095238
63,680,0.1
57,1060,0.083398899
71,916,0.211956522
51,109,0.5578
6,537,0.483250961
8,777,0.05982906
65,548,0.371615313
19,1721,0.354400473
69,301,0.480544747
57,675,0.054054054
56,1797,0.485
17,618,0.326071923
9,270,0.380246134
22,1755,0.489578284
1,380,0.996431121
61,1540,0.687275833
33,1259,0.177486765
44,1186,0.926912568
68,1319,0.283759929
67,233,0.773046092
16,503,0.328610603
55,1852,0.224333333
12,1033,0.5
40,1686,0.034418605
55,1259,0.541
71,1470,0.163043478
8,123,0.085470085
