dataset_id,model_id,balance_accuracy
34,451, 0.526160889
18,229, 0.481912287
68,1311, 0.414844309
51,386, 0.7586
63,1517, 0.1
8,282, 0.106397306
9,259, 0.5
46,743, 0.630722279
28,142, 0.274668493
34,470, 0.499672989
5,213, 0.291188224
68,720, 0.332962706
71,147, 0.125314768
33,1267, 0.126787261
16,479, 0.403048689
27,938, 0.47173913
45,1739, 0.25
37,1832, 0.21210453
19,1708, 0.5
3,1853, 0.156993142
21,474, 0.333747412
45,1117, 0.0
39,1501, 0.125
34,768, 0.495421844
69,379, 0.499829666
21,493, 0.333333333
22,527, 0.612387899
33,1871, 0.142841022
57,1508, 0.115192308
34,946, 0.502289078
3,902, 0.53925966
7,1818, 0.5
24,1052, 0.160472257
12,382, 0.9875
69,309, 0.420529776
31,844, 0.558806654
33,1271, 0.146106878
58,1616, 0.5
6,243, 0.960516405
23,647, 0.787087912
38,1347, 0.5
48,465, 0.5
54,986, 0.225560466
46,1225, 0.510681587
25,1796, 0.306466667
9,438, 0.52386662
56,1808, 0.4735
22,358, 0.5
18,1761, 0.5
38,316, 0.5
12,297, 0.509
11,652, 0.372014925
38,315, 0.54
68,1304, 0.301069186
14,373, 0.7495
49,1772, 0.325
52,1396, 0.944805835
57,1647, 0.138631848
48,403, 0.742318625
18,523, 0.499509887
0,1314, 0.468193469
41,1198, 0.195835644
9,303, 0.501335307
3,151, 0.451446527
2,894, 0.628434994
7,253, 0.467
14,319, 0.452
58,1183, 0.778571429
0,1304, 0.216946798
12,107, 0.9895
31,210, 0.278455798
14,1479, 0.4775
50,1103, 0.236
24,676, 0.784213505
19,556, 0.82083776
16,1391, 0.329213834
51,1630, 0.529
68,1297, 0.317912395
36,1009, 0.25
25,1782, 0.24
14,443, 0.5355
0,1785, 0.334154637
34,183, 0.5
9,117, 0.513677277
52,496, 0.333333333
30,818, 0.25
50,1322, 0.248
14,254, 0.543
18,646, 0.50739395
43,1165, 0.219891479
51,259, 0.5
30,806, 0.262339806
9,381, 0.51113731
34,453, 0.4941138
18,1754, 0.483065743
38,1640, 0.503333333
19,1125, 0.461035284
22,622, 0.955789641
25,82, 0.5668
12,99, 0.7025
34,935, 0.501962067
40,1091, 0.125
19,1140, 0.5
44,1604, 0.370442209
57,1669, 0.066055285
56,255, 0.5225
12,431, 0.4785
22,348, 0.5
64,1675, 0.322466667
58,1194, 0.914285714
56,118, 0.531
38,106, 0.5
70,1003, 0.276162118
27,771, 0.782608696
26,1231, 0.638184215
64,1559, 0.4689
42,550, 0.450230415
7,1640, 0.405
56,1025, 0.214
9,1821, 0.499499992
38,104, 0.5
6,1749, 0.380748934
52,491, 0.333333333
2,890, 0.206514837
65,1143, 0.511122998
57,1512, 0.330584696
36,1423, 0.177229443
53,1563, 0.501427552
55,1461, 0.783090104
43,1453, 0.192153702
12,1639, 0.47
9,423, 0.442506146
16,1396, 0.391094066
18,363, 0.480344769
7,1477, 0.642
11,530, 0.56194859
53,1560, 0.562542364
71,1160, 0.404012658
9,254, 0.490297079
28,130, 0.142167313
63,1059, 0.044853108
23,531, 0.553673179
38,432, 0.743333333
52,475, 0.333530455
14,1645, 0.9455
34,413, 0.500327011
56,1357, 0.6605
9,1635, 0.485211291
30,835, 0.365209252
40,1086, 0.142165072
11,631, 0.499179104
8,286, 0.106535948
37,1013, 0.25
66,1346, 0.160551874
45,1735, 0.182722485
9,422, 0.5
8,895, 0.075396825
6,241, 0.93805721
4,193, 0.526041863
9,393, 0.561972608
39,1050, 0.125
21,506, 0.333343343
51,1476, 0.4928
33,916, 0.151800797
68,1779, 0.296661244
8,146, 0.15
7,1036, 0.5035
52,1385, 0.99605756
23,361, 0.487993488
58,1619, 0.778571429
57,1057, 0.040962418
64,1553, 0.4714
68,1308, 0.304117778
5,198, 0.285524615
55,901, 0.090711528
58,1176, 0.907142857
44,1612, 0.5
37,972, 0.247918244
28,272, 0.207486684
12,312, 0.5235
18,635, 0.495073517
40,1418, 0.125
24,1071, 0.09779025
3,897, 0.272383236
14,1646, 0.526
39,1062, 0.634079825
12,254, 0.543
21,611, 0.572783847
3,917, 0.438934283
4,927, 0.3753389
57,1055, 0.123047776
4,189, 0.5
51,390, 0.985
9,442, 0.508900023
9,250, 0.453310674
3,1454, 0.160999636
14,1477, 0.616
4,1292, 0.487620306
51,1491, 0.5
2,886, 0.234141263
9,385, 0.522512709
13,183, 0.5
13,451, 0.498915401
3,1462, 0.146347903
34,177, 0.487246566
49,88, 0.798611111
23,635, 0.477564103
50,1344, 0.28
68,708, 0.372437658
63,1507, 0.1
28,783, 0.2
38,261, 0.5
50,1341, 0.2
69,117, 0.499557132
60,577, 0.943551647
9,299, 0.494398736
50,1119, 0.196
13,459, 0.5
11,622, 0.539079602
12,269, 0.155
71,1447, 0.153733814
6,650, 0.612422718
51,254, 0.5502
9,1484, 0.5
4,455, 0.505515192
30,206, 0.229894698
30,800, 0.328815436
41,1726, 0.086
55,1871, 0.170965342
69,1041, 0.480040653
66,1344, 0.189440989
8,279, 0.13798772
38,1349, 0.746666667
14,320, 0.417
53,1691, 0.333333333
45,1100, 0.234429553
8,775, 0.082461874
53,1556, 0.554480292
24,1507, 0.087852523
52,472, 0.333333333
69,1641, 0.5
5,867, 0.25
39,1520, 0.070951367
50,1100, 0.208
18,1767, 0.5
2,138, 0.2
3,1151, 0.128168311
14,316, 0.5
4,1290, 0.496371171
27,1288, 0.5
59,1407, 0.197715917
38,1029, 1.0
24,1649, 0.132100704
69,1800, 0.813543059
30,202, 0.258526402
13,922, 0.511353579
14,1626, 0.537
51,266, 0.504
3,1866, 0.142857143
71,1259, 0.201539709
12,1635, 0.541
58,1181, 0.878571429
14,1476, 0.4945
4,447, 0.525005504
56,311, 0.4965
8,780, 0.168181818
33,1259, 0.149855052
25,1297, 0.268066667
13,938, 0.420396963
2,779, 0.172951093
22,635, 0.94039995
7,1811, 0.501
54,1431, 0.226647885
31,217, 0.25
9,300, 0.501036807
49,1780, 0.398611111
71,1251, 0.15039924
23,1753, 0.525539276
40,1556, 0.129361517
29,816, 0.25
26,336, 0.527936898
13,945, 0.570418655
53,1547, 0.520999902
16,598, 0.175143932
64,1555, 0.5404
38,266, 0.478333333
28,775, 0.236018076
68,80, 0.346980209
18,1760, 0.5
40,1685, 0.087549038
60,1594, 0.887734991
71,921, 0.173514158
52,1382, 0.995663316
24,685, 0.411965353
33,906, 0.374175838
14,1030, 0.6765
21,484, 0.294863101
23,224, 0.498219373
56,1625, 0.5975
31,853, 0.213398455
22,235, 0.491443688
13,766, 0.5
27,922, 0.530434783
50,1197, 0.24
31,838, 0.25
38,381, 0.5
2,285, 0.170791735
69,250, 0.508929281
26,725, 0.999113475
30,217, 0.25
18,655, 0.560207876
70,1445, 0.251191527
54,997, 0.25
29,831, 0.237248819
58,1537, 0.5
36,1830, 0.186020336
71,170, 0.18927136
7,300, 0.501
71,1449, 0.151740971
11,237, 0.504083748
41,1724, 0.2274
52,492, 0.333333333
41,1326, 0.322194059
7,119, 0.9695
53,1082, 0.269077968
43,155, 0.170396253
64,1672, 0.342
65,1702, 0.819985058
27,469, 0.513043478
27,940, 0.482608696
56,387, 0.391
13,929, 0.523707158
63,1498, 0.104568914
68,1787, 0.334635061
69,1370, 0.495983905
18,533, 0.5
56,1622, 0.4985
63,1062, 0.11461838
51,107, 0.989
69,263, 0.5
21,1394, 0.520446371
6,540, 0.501691094
41,1743, 0.223
5,861, 0.246596601
70,1834, 0.219694809
44,1615, 0.518886679
31,832, 0.227277817
57,1660, 0.102858532
19,565, 0.892842444
48,412, 0.501000196
37,1839, 0.25
13,752, 0.202520607
69,442, 0.499021526
48,415, 0.5
20,952, 0.608247423
69,1023, 0.469061687
48,1281, 0.994300641
31,822, 0.333588312
4,176, 0.552006668
9,109, 0.545697461
64,1694, 0.899866667
38,1820, 0.255
27,946, 0.597826087
24,1498, 0.107927862
57,1656, 0.179986703
3,1861, 0.135937213
42,1719, 0.5
16,608, 0.353968696
43,153, 0.227916343
25,1299, 0.4458
24,1505, 0.111422478
34,759, 0.469260955
30,204, 0.254781443
30,215, 0.291294924
52,481, 0.272619752
14,432, 0.3415
12,113, 0.9795
9,116, 0.476307296
60,586, 0.530018193
9,1631, 0.535615353
12,1637, 0.507
23,651, 0.953551079
5,210, 0.411496199
43,909, 0.171933763
51,1816, 0.5262
0,1796, 0.331921066
51,1028, 0.3052
69,422, 0.499021526
40,1085, 0.125140694
46,737, 0.589013225
52,497, 0.333333333
59,1571, 0.501056542
14,391, 0.5945
28,878, 0.132628834
5,858, 0.250325521
65,1130, 0.459220367
20,969, 0.5
56,423, 0.4815
58,1615, 0.542857143
38,423, 0.498333333
29,823, 0.342394887
54,990, 0.25
7,317, 0.5
48,420, 0.505466276
40,1691, 0.125
16,480, 0.356955005
4,407, 0.389496446
69,1046, 0.479563718
52,503, 0.333333333
56,261, 0.5
69,1350, 0.374532055
37,1830, 0.259339515
11,362, 0.504705638
12,1034, 0.4155
27,190, 0.554347826
11,367, 0.4373466
14,311, 0.5015
54,1018, 0.25
2,137, 0.260500882
21,479, 0.328525995
69,1811, 0.578641265
33,1463, 0.150310507
16,1373, 0.321213927
59,1397, 0.427194861
71,903, 0.240720033
14,1800, 0.45
55,1449, 0.782316019
59,1558, 0.5
65,568, 0.493699732
5,804, 0.270942203
69,108, 0.528076703
56,263, 0.5
40,1404, 0.127789781
22,526, 0.518430827
56,113, 0.499
4,943, 0.5
12,1358, 0.5
37,1004, 0.233298079
9,1630, 0.477148656
8,776, 0.045424837
23,523, 0.5
56,262, 0.503
60,1585, 0.700348696
39,690, 0.125
56,1028, 0.261
27,420, 0.417391304
3,1163, 0.142727277
45,1333, 0.038372093
49,1321, 0.267482332
19,1134, 0.5
5,816, 0.25
49,711, 0.426388889
44,1187, 0.766532543
34,408, 0.494767822
28,892, 0.250140619
39,1521, 0.117735331
56,112, 0.4685
64,1568, 0.3609
9,1487, 0.497465677
24,1652, 0.093667759
22,1763, 0.5
68,713, 0.379178598
16,1382, 0.679774652
63,1067, 0.098421975
55,900, 0.228318426
70,1427, 0.251343555
60,594, 0.711845563
8,794, 0.106277056
28,873, 0.32354227
60,582, 0.677632909
71,1456, 0.208209355
9,443, 0.501929589
55,899, 0.175579612
66,1726, 0.141950674
69,298, 0.525203738
20,586, 0.530018193
34,175, 0.379005886
18,531, 0.49185398
27,929, 0.5
18,349, 0.482689708
24,1506, 0.091733759
36,1012, 0.25
18,524, 0.475130979
2,284, 0.199216013
56,1799, 0.5515
36,1434, 0.25
12,1041, 0.45
18,1750, 0.496138246
49,73, 0.469444444
38,1639, 0.913333333
26,735, 0.87111293
33,1153, 0.128992654
24,1659, 0.102267206
12,388, 0.961
70,984, 0.154793736
31,207, 0.206511749
51,303, 0.4596
23,657, 0.956247456
11,630, 0.499170813
13,754, 0.671373102
27,405, 0.5
30,216, 0.255783673
56,1368, 0.4895
49,1314, 0.206120663
9,307, 0.444513495
14,1349, 0.548
34,1289, 0.499672989
33,1471, 0.137261572
25,73, 0.2292
41,1737, 0.232192079
44,1619, 0.646970155
19,554, 0.797051823
22,355, 0.514351977
55,1870, 0.205462948
29,832, 0.232281872
16,506, 0.333333333
45,1340, 0.25498827
9,1348, 0.501938996
49,93, 0.505555556
0,85, 0.940437998
69,109, 0.523252469
6,649, 0.376612635
28,791, 0.148784657
25,698, 0.333333333
30,849, 0.303098137
7,310, 0.489
21,514, 0.333333333
53,1406, 0.350531594
4,939, 0.5
40,1411, 0.111807137
28,286, 0.226038498
12,1360, 0.5245
27,764, 0.880434783
9,1624, 0.512875006
38,120, 0.388333333
45,1098, 0.075078558
50,1218, 0.23
69,1484, 0.5
54,1836, 0.228664817
50,1330, 0.172
57,694, 0.092371313
59,1405, 0.339400428
29,210, 0.25997813
0,718, 0.339521989
59,1087, 0.152034261
26,737, 0.792666849
34,1275, 0.475801177
51,97, 0.6616
0,1773, 0.352558406
14,1475, 0.4925
25,716, 0.333333333
22,1769, 0.503430337
60,1579, 0.980139478
3,907, 0.462295701
27,459, 0.513043478
9,427, 0.505797756
54,1445, 0.257203842
34,752, 0.413342054
20,949, 0.514200526
23,533, 0.5
9,1032, 0.557838969
16,496, 0.333333333
56,1809, 0.474
9,264, 0.5
19,1701, 0.559223561
34,452, 0.539895356
58,1530, 0.542857143
0,77, 0.997482011
29,839, 0.25
18,366, 0.5
71,1454, 0.274929193
51,1040, 0.489
19,1711, 0.542241355
12,386, 0.758
13,174, 0.5
29,200, 0.181228199
39,1657, 0.125
43,1863, 0.168253968
45,1108, 0.25
52,602, 0.682042184
14,253, 0.454
53,1557, 0.532594909
9,1639, 0.514104333
48,755, 0.336185107
25,713, 0.3612
51,305, 0.6262
45,1107, 0.083627473
0,712, 0.336427497
34,766, 0.5
52,505, 0.333333333
34,192, 0.5
25,704, 0.2616
27,470, 0.504347826
68,1786, 0.360181212
55,155, 0.106116985
12,1797, 0.442
13,1274, 0.5
41,1106, 0.095421782
63,1057, 0.1
42,565, 0.699440421
30,831, 0.223016919
63,1664, 0.935516258
58,1545, 0.507142857
19,1706, 0.480476564
52,618, 0.335304554
30,203, 0.254601428
44,1534, 0.5
57,1061, 0.103856647
31,220, 0.235547149
58,1173, 0.792857143
54,1446, 0.269810774
11,1765, 0.5
69,440, 0.469515911
71,1469, 0.17670299
11,655, 0.290555556
9,306, 0.47772977
50,1114, 0.2
51,425, 0.2838
55,1260, 0.791529764
34,186, 0.498364944
69,1805, 0.809833565
14,424, 0.529
69,378, 0.566163362
59,1556, 0.554480292
51,437, 0.5208
71,1866, 0.166666667
7,107, 0.9885
46,344, 0.845879959
6,669, 0.392740187
8,281, 0.120588235
34,1278, 0.340418574
36,1422, 0.25
23,623, 0.395553521
49,1784, 0.376388889
22,226, 0.49719888
9,1477, 0.455466856
69,107, 0.496006617
31,811, 0.317780383
45,1102, 0.218278015
60,1591, 0.559253083
13,765, 0.311383948
48,183, 0.5
69,98, 0.524136313
70,1824, 0.301098074
29,855, 0.269973642
2,123, 0.304958296
7,1478, 0.5715
43,1448, 0.175528115
43,1862, 0.152381178
38,1813, 0.47
33,1847, 0.140055717
7,306, 0.411
22,1766, 0.5
