"model_id","Licenses","Size_categories","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16"
"308","0","18","0.435525412","-0.188748861","0.252329008","0.150684464","-0.15105735","-0.199592933","-0.326065962","0.105793493","0.077843482","-0.37799303","0.018274237","-0.033548894","0.305893729","0.201413262","0.107047494","0.200872973"
"309","0","18","0.356976007","-0.156039397","0.196357549","0.10013687","-0.116877756","-0.164719708","-0.269593674","0.077146822","0.06576771","-0.300289199","0.00937528","-0.011345447","0.251709356","0.15323462","0.096585551","0.174206886"
"310","0","18","0.360768091","-0.154513469","0.190182541","0.094778185","-0.113225064","-0.164624272","-0.262912754","0.076520196","0.067399594","-0.293732623","0.013301728","-0.013424973","0.248302637","0.147882231","0.093821663","0.176032474"
"311","0","18","0.380707036","-0.169934359","0.219952059","0.122345206","-0.127055909","-0.168918139","-0.283419932","0.078723947","0.0626002","-0.329853096","0.020464996","-0.02394014","0.268301302","0.166226049","0.103126145","0.171383286"
"312","0","18","0.358535756","-0.158780718","0.1959163","0.098752046","-0.116868715","-0.166442541","-0.268849317","0.072615226","0.065737789","-0.302290074","0.010765903","-0.014550096","0.248977323","0.147501225","0.09711046","0.176260374"
"313","0","26","0.379823568","-0.168732237","0.218604747","0.123215496","-0.119457466","-0.163870211","-0.280514739","0.081082416","0.066781647","-0.315234173","0.00592318","-0.024221058","0.253667031","0.167484808","0.10077483","0.177257653"
"314","0","31","0.344630813","-0.147744713","0.196507623","0.112836467","-0.114076683","-0.160546432","-0.263023684","0.0731379","0.068737813","-0.280211882","0.018117153","-0.026821932","0.237336991","0.161540332","0.087851688","0.148440414"
"315","0","64","0.364575217","-0.166006996","0.20493554","0.14044851","-0.118722632","-0.146804178","-0.272406045","0.081498786","0.066320207","-0.312238131","0.015077717","-0.032870303","0.241616178","0.161923928","0.091916998","0.133535725"
"316","0","18","0.362482468","-0.158725809","0.193262063","0.101874655","-0.113941946","-0.166516242","-0.274200125","0.077084541","0.071877705","-0.299122398","0.010220863","-0.015559541","0.253733564","0.153834634","0.091122588","0.182110262"
"317","0","18","0.324366658","-0.13813058","0.166541105","0.093977753","-0.105017648","-0.146805582","-0.241086686","0.067669256","0.063382003","-0.270746814","0.008347809","-0.012324992","0.222314723","0.145906608","0.085023813","0.153318179"
"318","0","0","0.374508344","-0.168681362","0.206177083","0.135089089","-0.110250509","-0.149100283","-0.278173287","0.07469667","0.072758528","-0.316898341","0.006035618","-0.032204706","0.244914223","0.170668453","0.096495715","0.174205316"
"319","0","3","0.440398532","-0.199686887","0.252344718","0.174701893","-0.146241239","-0.185630205","-0.332566215","0.095761952","0.084461477","-0.382836819","0.013725087","-0.036170309","0.301013178","0.212892591","0.109285947","0.197202081"
"320","0","19","0.409133762","-0.183740408","0.228526607","0.157325683","-0.132157612","-0.168348169","-0.304762268","0.088370706","0.080181496","-0.352911702","0.014597021","-0.037647574","0.272799106","0.189182536","0.104713419","0.186318678"
"321","0","31","0.425903242","-0.188187618","0.242252307","0.15448874","-0.130108481","-0.17130419","-0.314259164","0.090449004","0.083387749","-0.369925231","0.012514868","-0.036184737","0.285863224","0.196390485","0.112008058","0.198006336"
"322","0","62","0.410473196","-0.178151268","0.222351544","0.16192418","-0.130410613","-0.171843252","-0.297334208","0.09598439","0.077335612","-0.355143593","0.011030646","-0.038955133","0.271599106","0.192550938","0.106829603","0.189764924"
"323","0","63","0.416006136","-0.186199432","0.236240147","0.158990734","-0.131199624","-0.171739874","-0.315853033","0.088237919","0.077562703","-0.368065099","0.009821497","-0.03651613","0.283821743","0.194244434","0.106917112","0.193557959"
"324","0","18","0.355248557","-0.157183117","0.190600173","0.10188433","-0.115487053","-0.165034478","-0.264754666","0.071023738","0.065893029","-0.297999014","0.013836899","-0.010983607","0.250382249","0.148678681","0.094458787","0.172536107"
"325","0","25","0.319436661","-0.138996437","0.167583604","0.097998465","-0.095131319","-0.139218338","-0.237969422","0.068094184","0.069541533","-0.26586228","0.003932274","-0.020776798","0.20978181","0.138050078","0.073691602","0.153356877"
"326","0","64","0.374485949","-0.166092221","0.205058911","0.141021287","-0.120030701","-0.147414785","-0.273797432","0.081610947","0.061934733","-0.316117673","0.014590056","-0.02380564","0.236992398","0.1513367","0.084217543","0.136402421"
"327","0","31","0.46223535","-0.189835686","0.267165668","0.214207852","-0.152546102","-0.181030843","-0.357843906","0.0879572","0.099385842","-0.381162822","-0.007087425","-0.046807822","0.317656167","0.214378145","0.122645625","0.197542258"
"328","0","31","0.473670883","-0.200999329","0.274453399","0.197454912","-0.160991594","-0.195991664","-0.365457037","0.088068151","0.098562453","-0.392972414","-0.005122835","-0.042182738","0.335504913","0.209586591","0.121045952","0.206401523"
"329","0","31","0.491712224","-0.206420577","0.288095547","0.22931895","-0.164065098","-0.187482371","-0.380762972","0.087406855","0.112909652","-0.399672598","-0.013461111","-0.041777458","0.332825283","0.223630304","0.130729365","0.204029605"
"330","0","31","0.459502633","-0.1944704","0.275044069","0.220885051","-0.151378766","-0.176534984","-0.355371884","0.08075527","0.10578812","-0.373764319","-0.015800147","-0.037456235","0.316408764","0.20870209","0.124195228","0.187713636"
"331","0","31","0.416523104","-0.174159017","0.248970147","0.197871132","-0.134032675","-0.157167279","-0.3219351","0.072804368","0.092324572","-0.337783626","-0.010244349","-0.032276211","0.282348558","0.185571938","0.108970106","0.171096649"
"332","0","18","0.361748853","-0.159833336","0.191933999","0.0993428","-0.118693523","-0.170011977","-0.264177084","0.072421935","0.065445196","-0.297782273","0.01393525","-0.014013339","0.248836972","0.153736901","0.09772382","0.177860749"
"333","0","4","0.50714743","-0.222524998","0.28665347","0.191481577","-0.165739683","-0.223577533","-0.377313099","0.113888574","0.080399512","-0.435022891","0.006294903","-0.040238129","0.353318228","0.225980902","0.120350939","0.233199322"
"334","0","18","0.356484195","-0.1555946","0.196627798","0.099223776","-0.113707635","-0.16481431","-0.268003666","0.076156245","0.07276075","-0.298368147","0.011919221","-0.017138724","0.249991626","0.149430493","0.091524348","0.179109116"
"335","0","4","0.508260274","-0.22385139","0.290002333","0.1907467","-0.161521572","-0.223892998","-0.375780413","0.116138064","0.081208756","-0.439230423","0.007932146","-0.043587033","0.35417283","0.224748931","0.120244188","0.231960139"
"336","0","14","0.354770795","-0.159428829","0.194663059","0.107431486","-0.108781446","-0.166533474","-0.268007408","0.069470342","0.077651738","-0.30249207","0.012235446","-0.028201341","0.242799993","0.15717173","0.087387637","0.178039556"
"337","0","14","0.356112462","-0.162926493","0.195503336","0.100253131","-0.109129777","-0.170135148","-0.264824464","0.069602683","0.073113001","-0.296785164","0.010905937","-0.020190129","0.247946519","0.149516944","0.086623685","0.1801586"
"338","0","31","0.26360225","-0.119950818","0.145193458","0.101291953","-0.074815712","-0.105854501","-0.196170824","0.053365431","0.049264286","-0.227212565","0.00310011","-0.016823976","0.172740921","0.122218597","0.063337102","0.102730671"
"339","4","51","0.429633896","-0.188432766","0.250390642","0.167179366","-0.140425629","-0.176473912","-0.314573995","0.099604714","0.079397296","-0.369277118","-0.001655385","-0.041049388","0.279749385","0.222524214","0.111655576","0.18786084"
"340","4","51","0.430634442","-0.188339015","0.247622504","0.168225635","-0.141145648","-0.178446354","-0.31616783","0.103387113","0.079022195","-0.369189848","-0.001302861","-0.041411143","0.282024843","0.219899574","0.11227473","0.189418023"
"341","0","18","0.325406182","-0.144163212","0.175198959","0.087480027","-0.106670749","-0.154040534","-0.251041769","0.068038564","0.06789438","-0.274738094","0.008756026","-0.007790017","0.230918675","0.137335105","0.08306156","0.165100423"
"342","0","14","0.36289122","-0.154544066","0.198089411","0.11110905","-0.112302672","-0.163130214","-0.272123584","0.075507099","0.079344013","-0.309063227","0.012735912","-0.026772277","0.251124524","0.162379626","0.09483749","0.178226056"
"343","0","14","0.364232887","-0.158041729","0.198929687","0.103930695","-0.112651004","-0.166731887","-0.26894064","0.075639441","0.074805277","-0.303356321","0.011406404","-0.018761066","0.256271049","0.15472484","0.094073538","0.1803451"
"344","0","18","0.365496058","-0.156948402","0.197425137","0.100151097","-0.116595061","-0.167504729","-0.270858028","0.077029942","0.07133496","-0.305471473","0.01149724","-0.014191659","0.258589819","0.155219843","0.098889145","0.180563095"
"345","0","14","0.358820344","-0.158830995","0.194649879","0.103709553","-0.110501984","-0.170542397","-0.269753665","0.070214157","0.073157257","-0.295696145","0.009592273","-0.020852198","0.249176596","0.150601813","0.092271755","0.176471919"
"346","0","26","0.379135113","-0.172544512","0.210281347","0.114619153","-0.119890453","-0.169535738","-0.286025796","0.079506494","0.070214994","-0.319759978","0.006713026","-0.017128192","0.258883008","0.166660211","0.091979237","0.187207788"
"347","0","18","0.359313924","-0.156502289","0.198095328","0.100491108","-0.116593269","-0.169029303","-0.270355479","0.074949785","0.067494952","-0.297836105","0.01414637","-0.01044462","0.248605679","0.151133273","0.093247573","0.178521824"
"348","0","14","0.359482982","-0.157577241","0.198499615","0.105379292","-0.112645336","-0.167748759","-0.26399942","0.070882571","0.071187343","-0.296664265","0.013062022","-0.014685429","0.245317945","0.151874435","0.088876615","0.172971492"
"349","0","26","0.370766933","-0.152945423","0.219885022","0.139089389","-0.119295208","-0.145686206","-0.275259545","0.086764883","0.069575396","-0.317340634","0.01168935","-0.04315718","0.24195825","0.182896408","0.096664761","0.155767003"
"350","0","18","0.360050537","-0.154961256","0.198143307","0.100677414","-0.115912854","-0.171299114","-0.272241676","0.07241874","0.06929115","-0.300962694","0.012441877","-0.012548368","0.252051358","0.152110606","0.096156197","0.176641452"
"351","0","18","0.359857844","-0.156089304","0.197624511","0.099217588","-0.113850172","-0.168914129","-0.266360733","0.074285272","0.070694481","-0.294963813","0.010763209","-0.012199381","0.252411695","0.152186817","0.094318174","0.175206004"
"352","0","26","0.469317445","-0.216639707","0.268973724","0.17999958","-0.157567328","-0.192216904","-0.34111556","0.116055407","0.077165949","-0.418269836","0.018398987","-0.047191356","0.327176844","0.225522734","0.115493213","0.212524924"
"353","0","26","0.47229052","-0.216073001","0.269303352","0.182282764","-0.158026435","-0.194503931","-0.346572968","0.113611951","0.07721602","-0.423174652","0.017943062","-0.048408343","0.329760579","0.225807201","0.113128884","0.210833724"
"354","0","26","0.471598499","-0.217660263","0.266786704","0.180989812","-0.156881918","-0.187904372","-0.341099755","0.111510761","0.080528637","-0.419839417","0.014419703","-0.0453919","0.326142531","0.225144671","0.112066182","0.210827971"
"355","0","26","0.471555313","-0.215714876","0.265094993","0.181287739","-0.157440902","-0.190795851","-0.342646587","0.111489464","0.077330891","-0.421227004","0.017051753","-0.046483756","0.323271644","0.226211885","0.113089246","0.208335135"
"356","0","26","0.470918257","-0.214881331","0.267470596","0.181752179","-0.155467758","-0.18875079","-0.342595394","0.114059371","0.079433491","-0.421911272","0.016490689","-0.044322783","0.325856644","0.223374907","0.114233317","0.211535628"
"357","0","26","0.472520597","-0.217120832","0.271639583","0.178564861","-0.15908168","-0.191733838","-0.344748469","0.116115892","0.079030994","-0.422806935","0.014759384","-0.044810536","0.32580866","0.225807314","0.113842696","0.212445844"
"358","0","26","0.471396006","-0.217412427","0.269429741","0.181966696","-0.157805635","-0.18922609","-0.344231225","0.113446759","0.079595901","-0.422109762","0.017556084","-0.04724873","0.323234863","0.226920566","0.116172985","0.211007908"
"359","0","26","0.477664371","-0.221062279","0.280541857","0.190465258","-0.160971887","-0.203001269","-0.355243521","0.11585904","0.07508808","-0.431977156","0.020041882","-0.048667866","0.336923334","0.23692891","0.112130485","0.209766825"
"360","0","26","0.475682212","-0.219340978","0.277894543","0.189698857","-0.157276019","-0.194691176","-0.349498136","0.116505313","0.078291094","-0.430152274","0.01794401","-0.042766502","0.331284318","0.233415595","0.113725778","0.210780687"
"361","0","26","0.476372295","-0.222997006","0.280724419","0.190008715","-0.160652954","-0.195377721","-0.351861003","0.115620429","0.078525686","-0.430438982","0.019482914","-0.046992869","0.3274973","0.238537103","0.11652752","0.210018425"
"362","0","26","0.452675402","-0.21341542","0.260118035","0.170217447","-0.153540513","-0.187857869","-0.331805376","0.120644269","0.075032582","-0.404330852","0.017132399","-0.048611366","0.320745766","0.217333989","0.111892961","0.206282469"
"363","0","26","0.455896234","-0.212801489","0.260475131","0.172690897","-0.154037879","-0.190335481","-0.337717568","0.117997192","0.075086826","-0.409644403","0.01663848","-0.049929769","0.323544813","0.217642162","0.109331604","0.204450335"
"364","0","26","0.455146544","-0.214521023","0.257748763","0.171290199","-0.152797986","-0.183185959","-0.331788254","0.115720902","0.078675494","-0.406031231","0.012821508","-0.046661956","0.319625261","0.21692442","0.108180344","0.204444103"
"365","0","26","0.455099759","-0.212413521","0.255916076","0.171612953","-0.153403552","-0.186318395","-0.333463989","0.11569783","0.075211269","-0.40753445","0.015672896","-0.0478448","0.316515133","0.218080569","0.109288663","0.201743531"
"366","0","26","0.454409614","-0.211510513","0.258489646","0.172116096","-0.151265979","-0.184102912","-0.33340853","0.118481897","0.077489086","-0.408275741","0.015065076","-0.045503746","0.31931555","0.215007176","0.110528074","0.205210732"
"367","0","26","0.456145483","-0.213936639","0.263006049","0.168663169","-0.155181061","-0.187334547","-0.335741028","0.120709794","0.077053047","-0.409246042","0.013189496","-0.046032145","0.319263568","0.217642284","0.1101049","0.206196799"
"368","0","26","0.454927176","-0.214252534","0.260612053","0.172348489","-0.15379868","-0.18461782","-0.33518068","0.117818234","0.07766503","-0.408490772","0.016219254","-0.048673521","0.316475287","0.218848307","0.11262938","0.204639035"
"369","0","26","0.453744672","-0.216778671","0.26870434","0.177100269","-0.155357234","-0.197810762","-0.34304424","0.122717787","0.071628296","-0.412782095","0.018347362","-0.050982445","0.328495029","0.226071564","0.106309766","0.20005838"
"370","0","26","0.45254996","-0.21619672","0.261865757","0.175483353","-0.154405743","-0.191785133","-0.336663872","0.119268744","0.071814961","-0.409617167","0.016898985","-0.047854992","0.317950509","0.226729175","0.106245354","0.195998173"
"371","0","26","0.451514743","-0.214842208","0.265726112","0.176238067","-0.151199384","-0.188461907","-0.336580683","0.123444844","0.075231687","-0.410729103","0.015987256","-0.044343411","0.322151136","0.222119085","0.10810447","0.201198975"
"372","0","26","0.454118546","-0.218481397","0.272500716","0.171058677","-0.157072008","-0.193309361","-0.34007943","0.12678669","0.074577628","-0.412184555","0.013173886","-0.045136009","0.322073162","0.226071747","0.107469711","0.202678075"
"373","0","26","0.452291086","-0.218955239","0.268909723","0.176586658","-0.154998435","-0.18923427","-0.339238908","0.12244935","0.075495603","-0.41105165","0.017718522","-0.049098073","0.317890741","0.227880782","0.11125643","0.20034143"
"374","0","18","0.36207275","-0.160750861","0.19257064","0.102164549","-0.120276081","-0.164729876","-0.272030125","0.074804114","0.070314103","-0.298903201","0.008947505","-0.01754291","0.254602071","0.154986331","0.09265993","0.175990408"
"375","0","18","0.357921027","-0.154520933","0.193753202","0.097634395","-0.112665545","-0.163550441","-0.267311384","0.075056815","0.071532019","-0.294630188","0.013750485","-0.012279238","0.24814961","0.151644873","0.093373168","0.177369726"
"376","0","26","0.395156135","-0.165613861","0.229111735","0.137237195","-0.122003495","-0.161742691","-0.287705445","0.077628893","0.066548664","-0.330114669","0.006380843","-0.031236321","0.263019349","0.174199573","0.096610145","0.177247607"
"377","0","18","0.362463447","-0.155062209","0.197734106","0.096189056","-0.119272982","-0.167617729","-0.268147164","0.073137636","0.066429926","-0.300656871","0.010831833","-0.011917202","0.251285313","0.149534881","0.091368514","0.174481215"
"378","0","26","0.335293478","-0.14443384","0.185659855","0.126555429","-0.102069613","-0.142119079","-0.235328968","0.072158952","0.065236396","-0.285902879","0.01093458","-0.030156606","0.218930668","0.152219851","0.082191284","0.140733784"
"379","0","26","0.481108703","-0.192642606","0.262090225","0.197849631","-0.163929698","-0.161947242","-0.328091397","0.115689651","0.090641995","-0.415931878","0.005998225","-0.041366385","0.269872651","0.31385372","0.105287687","0.185818083"
"380","0","26","0.481108703","-0.192642606","0.262090225","0.197849631","-0.163929698","-0.161947242","-0.328091397","0.115689651","0.090641995","-0.415931878","0.005998225","-0.041366385","0.269872651","0.31385372","0.105287687","0.185818083"
"381","0","26","0.481108703","-0.192642606","0.262090225","0.197849631","-0.163929698","-0.161947242","-0.328091397","0.115689651","0.090641995","-0.415931878","0.005998225","-0.041366385","0.269872651","0.31385372","0.105287687","0.185818083"
"382","0","26","0.481108703","-0.192642606","0.262090225","0.197849631","-0.163929698","-0.161947242","-0.328091397","0.115689651","0.090641995","-0.415931878","0.005998225","-0.041366385","0.269872651","0.31385372","0.105287687","0.185818083"
"383","0","26","0.481108703","-0.192642606","0.262090225","0.197849631","-0.163929698","-0.161947242","-0.328091397","0.115689651","0.090641995","-0.415931878","0.005998225","-0.041366385","0.269872651","0.31385372","0.105287687","0.185818083"
"384","0","26","0.483804494","-0.193848718","0.259505565","0.199019906","-0.163119668","-0.156850613","-0.328072719","0.110318705","0.094616082","-0.417786837","0.001295435","-0.039239755","0.268650281","0.313406919","0.101237559","0.183812593"
"385","0","26","0.483804494","-0.193848718","0.259505565","0.199019906","-0.163119668","-0.156850613","-0.328072719","0.110318705","0.094616082","-0.417786837","0.001295435","-0.039239755","0.268650281","0.313406919","0.101237559","0.183812593"
"386","0","26","0.483804494","-0.193848718","0.259505565","0.199019906","-0.163119668","-0.156850613","-0.328072719","0.110318705","0.094616082","-0.417786837","0.001295435","-0.039239755","0.268650281","0.313406919","0.101237559","0.183812593"
"387","0","26","0.483804494","-0.193848718","0.259505565","0.199019906","-0.163119668","-0.156850613","-0.328072719","0.110318705","0.094616082","-0.417786837","0.001295435","-0.039239755","0.268650281","0.313406919","0.101237559","0.183812593"
"388","0","26","0.483804494","-0.193848718","0.259505565","0.199019906","-0.163119668","-0.156850613","-0.328072719","0.110318705","0.094616082","-0.417786837","0.001295435","-0.039239755","0.268650281","0.313406919","0.101237559","0.183812593"
"389","0","26","0.483753456","-0.191549625","0.25750627","0.199372002","-0.163780286","-0.160267816","-0.329900793","0.110293536","0.090836927","-0.419426712","0.00440604","-0.04053013","0.265257414","0.314668172","0.102446634","0.180866514"
"390","0","26","0.483753456","-0.191549625","0.25750627","0.199372002","-0.163780286","-0.160267816","-0.329900793","0.110293536","0.090836927","-0.419426712","0.00440604","-0.04053013","0.265257414","0.314668172","0.102446634","0.180866514"
"391","0","26","0.483753456","-0.191549625","0.25750627","0.199372002","-0.163780286","-0.160267816","-0.329900793","0.110293536","0.090836927","-0.419426712","0.00440604","-0.04053013","0.265257414","0.314668172","0.102446634","0.180866514"
"392","0","26","0.483753456","-0.191549625","0.25750627","0.199372002","-0.163780286","-0.160267816","-0.329900793","0.110293536","0.090836927","-0.419426712","0.00440604","-0.04053013","0.265257414","0.314668172","0.102446634","0.180866514"
"393","0","26","0.483753456","-0.191549625","0.25750627","0.199372002","-0.163780286","-0.160267816","-0.329900793","0.110293536","0.090836927","-0.419426712","0.00440604","-0.04053013","0.265257414","0.314668172","0.102446634","0.180866514"
"394","0","26","0.483000571","-0.190564525","0.260313801","0.199920885","-0.161448388","-0.157850925","-0.329840292","0.1133307","0.093321818","-0.420235393","0.003742964","-0.037976253","0.268312415","0.311315379","0.103798719","0.184648915"
"395","0","26","0.483000571","-0.190564525","0.260313801","0.199920885","-0.161448388","-0.157850925","-0.329840292","0.1133307","0.093321818","-0.420235393","0.003742964","-0.037976253","0.268312415","0.311315379","0.103798719","0.184648915"
"396","0","26","0.483000571","-0.190564525","0.260313801","0.199920885","-0.161448388","-0.157850925","-0.329840292","0.1133307","0.093321818","-0.420235393","0.003742964","-0.037976253","0.268312415","0.311315379","0.103798719","0.184648915"
"397","0","26","0.483000571","-0.190564525","0.260313801","0.199920885","-0.161448388","-0.157850925","-0.329840292","0.1133307","0.093321818","-0.420235393","0.003742964","-0.037976253","0.268312415","0.311315379","0.103798719","0.184648915"
"398","0","26","0.483000571","-0.190564525","0.260313801","0.199920885","-0.161448388","-0.157850925","-0.329840292","0.1133307","0.093321818","-0.420235393","0.003742964","-0.037976253","0.268312415","0.311315379","0.103798719","0.184648915"
"399","0","26","0.484894246","-0.193211209","0.265240786","0.196154055","-0.165719387","-0.161376346","-0.332384836","0.115761133","0.092846139","-0.421293903","0.001696876","-0.038552689","0.268255707","0.314190042","0.103337075","0.185724624"
"400","0","26","0.484894246","-0.193211209","0.265240786","0.196154055","-0.165719387","-0.161376346","-0.332384836","0.115761133","0.092846139","-0.421293903","0.001696876","-0.038552689","0.268255707","0.314190042","0.103337075","0.185724624"
"401","0","26","0.484894246","-0.193211209","0.265240786","0.196154055","-0.165719387","-0.161376346","-0.332384836","0.115761133","0.092846139","-0.421293903","0.001696876","-0.038552689","0.268255707","0.314190042","0.103337075","0.185724624"
"402","0","26","0.484894246","-0.193211209","0.265240786","0.196154055","-0.165719387","-0.161376346","-0.332384836","0.115761133","0.092846139","-0.421293903","0.001696876","-0.038552689","0.268255707","0.314190042","0.103337075","0.185724624"
"403","0","26","0.484894246","-0.193211209","0.265240786","0.196154055","-0.165719387","-0.161376346","-0.332384836","0.115761133","0.092846139","-0.421293903","0.001696876","-0.038552689","0.268255707","0.314190042","0.103337075","0.185724624"
"404","0","26","0.483565184","-0.193555821","0.262629154","0.200174405","-0.164211334","-0.158412643","-0.331773547","0.112606704","0.093513757","-0.420469972","0.005002066","-0.04143419","0.265213946","0.315505704","0.106091053","0.184025246"
"405","0","26","0.483565184","-0.193555821","0.262629154","0.200174405","-0.164211334","-0.158412643","-0.331773547","0.112606704","0.093513757","-0.420469972","0.005002066","-0.04143419","0.265213946","0.315505704","0.106091053","0.184025246"
"406","0","26","0.483565184","-0.193555821","0.262629154","0.200174405","-0.164211334","-0.158412643","-0.331773547","0.112606704","0.093513757","-0.420469972","0.005002066","-0.04143419","0.265213946","0.315505704","0.106091053","0.184025246"
"407","0","26","0.483565184","-0.193555821","0.262629154","0.200174405","-0.164211334","-0.158412643","-0.331773547","0.112606704","0.093513757","-0.420469972","0.005002066","-0.04143419","0.265213946","0.315505704","0.106091053","0.184025246"
"408","0","26","0.483565184","-0.193555821","0.262629154","0.200174405","-0.164211334","-0.158412643","-0.331773547","0.112606704","0.093513757","-0.420469972","0.005002066","-0.04143419","0.265213946","0.315505704","0.106091053","0.184025246"
"409","0","26","0.494655958","-0.196600728","0.268504998","0.202040719","-0.168704221","-0.161695894","-0.335115265","0.115090636","0.095942371","-0.431061247","0.006503404","-0.040177879","0.274909844","0.332009991","0.109361696","0.18942887"
"410","0","26","0.494655958","-0.196600728","0.268504998","0.202040719","-0.168704221","-0.161695894","-0.335115265","0.115090636","0.095942371","-0.431061247","0.006503404","-0.040177879","0.274909844","0.332009991","0.109361696","0.18942887"
"411","0","26","0.497629033","-0.196034022","0.268834625","0.204323904","-0.169163328","-0.163982921","-0.340572674","0.11264718","0.095992442","-0.435966063","0.006047478","-0.041394866","0.277493579","0.332294458","0.106997367","0.18773767"
"412","0","26","0.497629033","-0.196034022","0.268834625","0.204323904","-0.169163328","-0.163982921","-0.340572674","0.11264718","0.095992442","-0.435966063","0.006047478","-0.041394866","0.277493579","0.332294458","0.106997367","0.18773767"
"413","0","26","0.497629033","-0.196034022","0.268834625","0.204323904","-0.169163328","-0.163982921","-0.340572674","0.11264718","0.095992442","-0.435966063","0.006047478","-0.041394866","0.277493579","0.332294458","0.106997367","0.18773767"
"414","0","26","0.496937011","-0.197621285","0.266317977","0.203030952","-0.168018811","-0.157383362","-0.335099461","0.110545989","0.099305059","-0.432630828","0.002524119","-0.038378423","0.273875531","0.331631928","0.105934665","0.187731917"
"415","0","26","0.496937011","-0.197621285","0.266317977","0.203030952","-0.168018811","-0.157383362","-0.335099461","0.110545989","0.099305059","-0.432630828","0.002524119","-0.038378423","0.273875531","0.331631928","0.105934665","0.187731917"
"416","0","26","0.496937011","-0.197621285","0.266317977","0.203030952","-0.168018811","-0.157383362","-0.335099461","0.110545989","0.099305059","-0.432630828","0.002524119","-0.038378423","0.273875531","0.331631928","0.105934665","0.187731917"
"417","0","26","0.496937011","-0.197621285","0.266317977","0.203030952","-0.168018811","-0.157383362","-0.335099461","0.110545989","0.099305059","-0.432630828","0.002524119","-0.038378423","0.273875531","0.331631928","0.105934665","0.187731917"
"418","0","26","0.496893825","-0.195675898","0.264626267","0.203328879","-0.168577795","-0.160274841","-0.336646293","0.110524693","0.096107313","-0.434018415","0.00515617","-0.03947028","0.271004644","0.332699142","0.106957728","0.185239081"
"419","0","26","0.496893825","-0.195675898","0.264626267","0.203328879","-0.168577795","-0.160274841","-0.336646293","0.110524693","0.096107313","-0.434018415","0.00515617","-0.03947028","0.271004644","0.332699142","0.106957728","0.185239081"
"420","0","26","0.496893825","-0.195675898","0.264626267","0.203328879","-0.168577795","-0.160274841","-0.336646293","0.110524693","0.096107313","-0.434018415","0.00515617","-0.03947028","0.271004644","0.332699142","0.106957728","0.185239081"
"421","0","26","0.496256769","-0.194842352","0.26700187","0.203793318","-0.166604651","-0.15822978","-0.3365951","0.1130946","0.098209913","-0.434702683","0.004595105","-0.037309307","0.273589644","0.329862164","0.1081018","0.188439574"
"422","0","26","0.496256769","-0.194842352","0.26700187","0.203793318","-0.166604651","-0.15822978","-0.3365951","0.1130946","0.098209913","-0.434702683","0.004595105","-0.037309307","0.273589644","0.329862164","0.1081018","0.188439574"
"423","0","26","0.496256769","-0.194842352","0.26700187","0.203793318","-0.166604651","-0.15822978","-0.3365951","0.1130946","0.098209913","-0.434702683","0.004595105","-0.037309307","0.273589644","0.329862164","0.1081018","0.188439574"
"424","0","26","0.497859109","-0.197081854","0.271170857","0.200606001","-0.170218573","-0.161212828","-0.338748175","0.115151121","0.097807416","-0.435598346","0.002863801","-0.03779706","0.27354166","0.332294571","0.107711179","0.18934979"
"425","0","26","0.497859109","-0.197081854","0.271170857","0.200606001","-0.170218573","-0.161212828","-0.338748175","0.115151121","0.097807416","-0.435598346","0.002863801","-0.03779706","0.27354166","0.332294571","0.107711179","0.18934979"
"426","0","26","0.496734518","-0.197373449","0.268961015","0.204007835","-0.168942528","-0.15870508","-0.338230931","0.112481988","0.098372323","-0.434901173","0.0056605","-0.040235253","0.270967863","0.333407823","0.110041468","0.187911854"
"427","0","26","0.496734518","-0.197373449","0.268961015","0.204007835","-0.168942528","-0.15870508","-0.338230931","0.112481988","0.098372323","-0.434901173","0.0056605","-0.040235253","0.270967863","0.333407823","0.110041468","0.187911854"
"428","0","26","0.464644636","-0.193009593","0.253778204","0.186526455","-0.155543809","-0.182689664","-0.33340702","0.114184263","0.092513549","-0.392463828","-0.00314402","-0.040877982","0.278861299","0.265815429","0.104101807","0.184984356"
"429","0","26","0.494984963","-0.198350091","0.272455302","0.209934739","-0.164303995","-0.160054146","-0.334669872","0.1200185","0.090339135","-0.432032588","0.009798524","-0.045040856","0.27018959","0.330374154","0.112285987","0.185157234"
"430","0","26","0.494984963","-0.198350091","0.272455302","0.209934739","-0.164303995","-0.160054146","-0.334669872","0.1200185","0.090339135","-0.432032588","0.009798524","-0.045040856","0.27018959","0.330374154","0.112285987","0.185157234"
"431","0","26","0.494984963","-0.198350091","0.272455302","0.209934739","-0.164303995","-0.160054146","-0.334669872","0.1200185","0.090339135","-0.432032588","0.009798524","-0.045040856","0.27018959","0.330374154","0.112285987","0.185157234"
"432","0","26","0.49687683","-0.19627201","0.270678878","0.212005992","-0.161822685","-0.155957829","-0.336418767","0.117659549","0.093018958","-0.436336103","0.007543263","-0.041650724","0.268629355","0.327835813","0.110797019","0.183988066"
"433","0","26","0.49687683","-0.19627201","0.270678878","0.212005992","-0.161822685","-0.155957829","-0.336418767","0.117659549","0.093018958","-0.436336103","0.007543263","-0.041650724","0.268629355","0.327835813","0.110797019","0.183988066"
