(104,7)	[3, 0.9935, 0.9935, 0.998453, 0.993512338, 0.9935, 0.993499959, 0.987083875, 0.0065, 0.03102243, 2.863048196]
(105,7)	[3, 0.988, 0.988, 0.998543, 0.988031234, 0.988, 0.987999808, 0.976284214, 0.012, 0.034869043, 3.328145027]
(106,7)	[3, 0.9885, 0.9885, 0.998512, 0.988500489, 0.9885, 0.988499997, 0.977261487, 0.0115, 0.031781425, 3.929106355]
(107,7)	[3, 0.9885, 0.9885, 0.998685, 0.988500489, 0.9885, 0.988499997, 0.977261487, 0.0115, 0.034420011, 4.027004004]
(113,7)	[3, 0.9815, 0.9815, 0.997625, 0.981673884, 0.9815, 0.98149833, 0.963668906, 0.0185, 0.068169842, 2.516452909]
(115,7)	[3, 0.979, 0.979, 0.997812, 0.979122655, 0.979, 0.978998656, 0.958861333, 0.021, 0.069951138, 1.830577493]
(117,7)	[3, 0.977, 0.977, 0.997517, 0.97723098, 0.977, 0.976997217, 0.955029014, 0.023, 0.074316604, 1.356595993]
(119,7)	[3, 0.9695, 0.9695, 0.99504, 0.969523007, 0.9695, 0.969499626, 0.940804751, 0.0305, 0.147930944, 8.696845651]
(120,7)	[3, 0.963, 0.963, 0.995389, 0.963818175, 0.963, 0.962983676, 0.928611033, 0.037, 0.169487865, 1.682704449]
(375,7)	[3, 0.9925, 0.9925, 0.998972, 0.9925596, 0.9925, 0.992499773, 0.985111219, 0.0075, 0.02629318, 1.297976613]
(376,7)	[3, 0.9945, 0.9945, 0.999323, 0.994504451, 0.9945, 0.994499988, 0.989060145, 0.0055, 0.017133647, 1.406064272]
(377,7)	[3, 0.9895, 0.9895, 0.999028, 0.98950049, 0.9895, 0.989499997, 0.979218204, 0.0105, 0.036665727, 1.382130623]
(378,7)	[3, 0.9945, 0.9945, 0.999379, 0.994500495, 0.9945, 0.994499999, 0.989060166, 0.0055, 0.018754467, 1.551522493]
(379,7)	[3, 0.996, 0.996, 0.999431, 0.996001984, 0.996, 0.995999996, 0.992031865, 0.004, 0.016303714, 1.729471207]
(380,7)	[3, 0.9895, 0.9895, 0.999119, 0.989582739, 0.9895, 0.989499556, 0.979217349, 0.0105, 0.030282439, 1.975229621]
(381,7)	[3, 0.9915, 0.9915, 0.999174, 0.991500492, 0.9915, 0.991499998, 0.983143278, 0.0085, 0.025600511, 2.237094879]
(382,7)	[3, 0.9915, 0.9915, 0.999249, 0.991504424, 0.9915, 0.991499981, 0.983143245, 0.0085, 0.022962857, 2.720649123]
(388,7)	[3, 0.97, 0.97, 0.997488, 0.971374528, 0.97, 0.969978114, 0.941707517, 0.03, 0.112612043, 1.531316519]
(390,7)	[3, 0.9865, 0.9865, 0.998606, 0.986512163, 0.9865, 0.986499916, 0.973359483, 0.0135, 0.039266812, 1.779698014]
(392,7)	[3, 0.986, 0.986, 0.998563, 0.986157515, 0.986, 0.985998866, 0.972384412, 0.014, 0.049378842, 1.362572908]
(394,7)	[3, 0.9775, 0.9775, 0.99719, 0.977523399, 0.9775, 0.977499724, 0.955989704, 0.0225, 0.087462024, 1.596496105]
(395,7)	[3, 0.9735, 0.9735, 0.997619, 0.973580035, 0.9735, 0.97349888, 0.948366171, 0.0265, 0.079952273, 1.706300735]
(444,7)	[3, 0.8925, 0.8925, 0.928523, 0.909718416, 0.8925, 0.891358586, 0.804191851, 0.1075, 3.118414954, 8.759300828]
(445,7)	[3, 0.9325, 0.9325, 0.9632485, 0.937895308, 0.9325, 0.932291441, 0.873193539, 0.0675, 1.740898619, 1.754975438]
(1369,7)	[3, 0.911, 0.911, 0.942822, 0.923231387, 0.911, 0.910352295, 0.835545382, 0.089, 2.479248322, 4.997708559]
(1370,7)	[3, 0.9445, 0.9445, 0.970856, 0.947734885, 0.9445, 0.944399572, 0.894665793, 0.0555, 1.445152872, 1.80225718]
(1644,7)	[3, 0.8655, 0.8655, 0.90782, 0.893105859, 0.8655, 0.863096488, 0.759612188, 0.1345, 3.894405389, 1.707756877]
(1645,7)	[3, 0.938, 0.938, 0.969248, 0.942247343, 0.938, 0.93785078, 0.882990076, 0.062, 1.545378185, 1.715310335]
(302,9)	[3, 0.920479647, 0.927479975, 0.98612226, 0.926090439, 0.920479647, 0.92114508, 0.854107865, 0.079520353, 0.212715408, 1.561375739]
(352,11)	[2, 0.848711554, 0.849038143, 0.947274737, 0.874625671, 0.848711554, 0.846108199, 0.733776424, 0.151288446, 0.389541316, 3.09694616]
(100,12)	[3, 0.989, 0.989, 0.998819, 0.989048905, 0.989, 0.988999725, 0.978238835, 0.011, 0.037315268, 0.947059989]
(101,12)	[3, 0.9895, 0.9895, 0.998441, 0.989504406, 0.9895, 0.989499976, 0.979218163, 0.0105, 0.030985062, 1.055912852]
(102,12)	[3, 0.9745, 0.9745, 0.996683, 0.974606787, 0.9745, 0.974498566, 0.950265502, 0.0255, 0.13627596, 1.074386954]
(103,12)	[3, 0.989, 0.989, 0.999143, 0.989031298, 0.989, 0.988999824, 0.978239026, 0.011, 0.025542436, 1.220613837]
(104,12)	[3, 0.99, 0.99, 0.998592, 0.99000196, 0.99, 0.98999999, 0.980198, 0.01, 0.036383995, 1.394542098]
(105,12)	[3, 0.99, 0.99, 0.998907, 0.990017641, 0.99, 0.98999991, 0.980197845, 0.01, 0.03158287, 1.675136566]
(106,12)	[3, 0.9895, 0.9895, 0.998559, 0.98950049, 0.9895, 0.989499997, 0.979218204, 0.0105, 0.034710348, 1.96463418]
(107,12)	[3, 0.9895, 0.9895, 0.99854, 0.989504406, 0.9895, 0.989499976, 0.979218163, 0.0105, 0.040216329, 2.405967236]
(113,12)	[3, 0.9795, 0.9795, 0.997426, 0.979538843, 0.9795, 0.979499585, 0.959822835, 0.0205, 0.072199604, 1.200317979]
(115,12)	[3, 0.98, 0.98, 0.997696, 0.98015557, 0.98, 0.97999838, 0.96078126, 0.02, 0.073654476, 1.427374721]
(117,12)	[3, 0.9755, 0.9755, 0.997075, 0.975557542, 0.9755, 0.975499259, 0.952170413, 0.0245, 0.079603682, 1.017476797]
(119,12)	[3, 0.968, 0.968, 0.99553, 0.968029954, 0.968, 0.967999488, 0.937983564, 0.032, 0.147493643, 1.330199242]
(120,12)	[3, 0.964, 0.964, 0.9949705, 0.964819942, 0.964, 0.963984117, 0.930473363, 0.036, 0.17781303, 1.412193537]
(375,12)	[3, 0.989, 0.989, 0.999161, 0.989031298, 0.989, 0.988999824, 0.978239026, 0.011, 0.030171327, 0.9475981]
(376,12)	[3, 0.99, 0.99, 0.998789, 0.99007057, 0.99, 0.98999964, 0.980197321, 0.01, 0.030044194, 1.055543065]
(377,12)	[3, 0.9835, 0.9835, 0.998105, 0.983512088, 0.9835, 0.983499897, 0.967535465, 0.0165, 0.06130426, 1.088052511]
(378,12)	[3, 0.9935, 0.9935, 0.999369, 0.993504442, 0.9935, 0.993499985, 0.987083926, 0.0065, 0.02290521, 1.261003256]
(379,12)	[3, 0.9945, 0.9945, 0.998986, 0.994504451, 0.9945, 0.994499988, 0.989060145, 0.0055, 0.025226915, 1.393902779]
(380,12)	[3, 0.991, 0.991, 0.998872, 0.991007856, 0.991, 0.990999964, 0.982160485, 0.009, 0.028272168, 1.6642524]
(381,12)	[3, 0.991, 0.991, 0.998974, 0.991017677, 0.991, 0.990999919, 0.982160397, 0.009, 0.030304924, 1.971621156]
(382,12)	[3, 0.9875, 0.9875, 0.998812, 0.987523889, 0.9875, 0.987499847, 0.975308347, 0.0125, 0.035255437, 2.393600106]
(388,12)	[3, 0.961, 0.961, 0.997339, 0.963270023, 0.961, 0.960952166, 0.924842529, 0.039, 0.143294984, 1.211342573]
(390,12)	[3, 0.9825, 0.9825, 0.99803, 0.982539086, 0.9825, 0.982499646, 0.965601293, 0.0175, 0.058966794, 1.418704867]
(392,12)	[3, 0.9785, 0.9785, 0.997566, 0.978557906, 0.9785, 0.97849935, 0.957903821, 0.0215, 0.067597337, 1.021208644]
(394,12)	[3, 0.9715, 0.9715, 0.996204, 0.971538195, 0.9715, 0.971499423, 0.944578424, 0.0285, 0.112344458, 1.341838479]
(395,12)	[3, 0.974, 0.974, 0.996784, 0.974121375, 0.974, 0.973998336, 0.949314657, 0.026, 0.093003135, 1.4328866]
(444,12)	[3, 0.891, 0.891, 0.93332, 0.909400077, 0.891, 0.889761359, 0.801614088, 0.109, 3.112244604, 1.363502026]
(445,12)	[3, 0.9365, 0.9365, 0.9673885, 0.941748413, 0.9365, 0.936310827, 0.880268549, 0.0635, 1.59481821, 1.433155179]
(1369,12)	[3, 0.913, 0.913, 0.9338765, 0.925590675, 0.913, 0.912351754, 0.838918115, 0.087, 2.635337988, 1.354731202]
(1370,12)	[3, 0.9495, 0.9495, 0.9738655, 0.952468647, 0.9495, 0.949417031, 0.903712191, 0.0505, 1.320389305, 1.487180829]
(1644,12)	[3, 0.8655, 0.8655, 0.9047475, 0.89355623, 0.8655, 0.863059411, 0.75956181, 0.1345, 3.950169386, 1.32711935]
(1645,12)	[3, 0.9455, 0.9455, 0.9713, 0.949386746, 0.9455, 0.945381902, 0.896432086, 0.0545, 1.399565897, 1.426586151]
(399,13)	[3, 0.924037461, 0.924631236, 0.976542299, 0.924677327, 0.924037461, 0.92406824, 0.8588588, 0.075962539, 0.282179796, 6.281122085]
(400,13)	[3, 0.993756504, 0.993577007, 0.999887202, 0.993788689, 0.993756504, 0.993755338, 0.987588338, 0.006243496, 0.020787795, 5.828574843]
(401,13)	[3, 0.986472425, 0.985900217, 0.999965293, 0.986815229, 0.986472425, 0.986462494, 0.973287653, 0.013527575, 0.047727107, 5.958418196]
(403,13)	[3, 0.993756504, 0.993830803, 0.999874187, 0.993766125, 0.993756504, 0.993757005, 0.987591589, 0.006243496, 0.030997967, 6.432697006]
(404,13)	[3, 0.991675338, 0.991407809, 0.999735358, 0.991747989, 0.991675338, 0.991672899, 0.983483631, 0.008324662, 0.036260859, 6.398743571]
(405,13)	[3, 0.968782518, 0.969915401, 0.998507592, 0.970448709, 0.968782518, 0.968792931, 0.939474912, 0.031217482, 0.100880678, 6.547406114]
(406,13)	[3, 0.987513007, 0.987577007, 0.999531453, 0.987523577, 0.987513007, 0.987514009, 0.975336419, 0.012486993, 0.031348134, 6.837314919]
(407,13)	[3, 0.976066597, 0.975392625, 0.99891974, 0.976502465, 0.976066597, 0.976045539, 0.953215248, 0.023933403, 0.058620548, 7.349318446]
(410,13)	[3, 0.887617066, 0.883201735, 0.984754881, 0.904500833, 0.887617066, 0.885889436, 0.79555157, 0.112382934, 0.262908544, 5.764180242]
(412,13)	[3, 0.899063476, 0.895386117, 0.976689805, 0.910797085, 0.899063476, 0.897938622, 0.815033782, 0.100936524, 0.242774694, 6.018164503]
(413,13)	[3, 0.987513007, 0.987492408, 0.999344902, 0.987513007, 0.987513007, 0.987513007, 0.975334514, 0.012486993, 0.03409517, 6.023093887]
(415,13)	[3, 0.985431842, 0.985069414, 0.998993492, 0.98555697, 0.985431842, 0.985425896, 0.971271475, 0.014568158, 0.044077329, 6.358730929]
(417,13)	[3, 0.995837669, 0.995746204, 0.999965293, 0.995845572, 0.995837669, 0.995837299, 0.991709173, 0.004162331, 0.015386775, 5.916056598]
(419,13)	[3, 0.964620187, 0.964561822, 0.992737527, 0.964620187, 0.964620187, 0.964620187, 0.931662012, 0.035379813, 0.101835343, 6.098633626]
(420,13)	[3, 0.970863684, 0.970308026, 0.996394794, 0.971128971, 0.970863684, 0.970844321, 0.94334499, 0.029136316, 0.080961916, 6.423328719]
(100,14)	[3, 0.989, 0.989, 0.998819, 0.989048905, 0.989, 0.988999725, 0.978238835, 0.011, 0.037315268, 0.950853825]
(101,14)	[3, 0.9895, 0.9895, 0.998441, 0.989504406, 0.9895, 0.989499976, 0.979218163, 0.0105, 0.030985062, 1.058321953]
(102,14)	[3, 0.9745, 0.9745, 0.996683, 0.974606787, 0.9745, 0.974498566, 0.950265502, 0.0255, 0.13627596, 1.117763877]
(103,14)	[3, 0.989, 0.989, 0.999143, 0.989031298, 0.989, 0.988999824, 0.978239026, 0.011, 0.025542436, 1.198441148]
(104,14)	[3, 0.99, 0.99, 0.998592, 0.99000196, 0.99, 0.98999999, 0.980198, 0.01, 0.036383995, 1.403058887]
(105,14)	[3, 0.99, 0.99, 0.998907, 0.990017641, 0.99, 0.98999991, 0.980197845, 0.01, 0.03158287, 1.675576091]
(106,14)	[3, 0.9895, 0.9895, 0.998559, 0.98950049, 0.9895, 0.989499997, 0.979218204, 0.0105, 0.034710348, 1.980799913]
(107,14)	[3, 0.9895, 0.9895, 0.99854, 0.989504406, 0.9895, 0.989499976, 0.979218163, 0.0105, 0.040216329, 2.417088032]
(113,14)	[3, 0.9795, 0.9795, 0.997426, 0.979538843, 0.9795, 0.979499585, 0.959822835, 0.0205, 0.072199604, 1.201918125]
(115,14)	[3, 0.98, 0.98, 0.997696, 0.98015557, 0.98, 0.97999838, 0.96078126, 0.02, 0.073654476, 1.430491805]
(117,14)	[3, 0.9755, 0.9755, 0.997075, 0.975557542, 0.9755, 0.975499259, 0.952170413, 0.0245, 0.079603682, 1.013688445]
(119,14)	[3, 0.968, 0.968, 0.99553, 0.968029954, 0.968, 0.967999488, 0.937983564, 0.032, 0.147493643, 1.348257542]
(120,14)	[3, 0.964, 0.964, 0.9949705, 0.964819942, 0.964, 0.963984117, 0.930473363, 0.036, 0.17781303, 1.411557555]
(375,14)	[3, 0.989, 0.989, 0.999161, 0.989031298, 0.989, 0.988999824, 0.978239026, 0.011, 0.030171327, 0.942605257]
(376,14)	[3, 0.99, 0.99, 0.998789, 0.99007057, 0.99, 0.98999964, 0.980197321, 0.01, 0.030044194, 1.060688615]
(377,14)	[3, 0.9835, 0.9835, 0.998105, 0.983512088, 0.9835, 0.983499897, 0.967535465, 0.0165, 0.06130426, 1.084456682]
(378,14)	[3, 0.9935, 0.9935, 0.999369, 0.993504442, 0.9935, 0.993499985, 0.987083926, 0.0065, 0.02290521, 1.209144592]
(379,14)	[3, 0.9945, 0.9945, 0.998986, 0.994504451, 0.9945, 0.994499988, 0.989060145, 0.0055, 0.025226915, 1.388331532]
(380,14)	[3, 0.991, 0.991, 0.998872, 0.991007856, 0.991, 0.990999964, 0.982160485, 0.009, 0.028272168, 1.670461774]
(381,14)	[3, 0.991, 0.991, 0.998974, 0.991017677, 0.991, 0.990999919, 0.982160397, 0.009, 0.030304924, 1.97020638]
(382,14)	[3, 0.9875, 0.9875, 0.998812, 0.987523889, 0.9875, 0.987499847, 0.975308347, 0.0125, 0.035255437, 2.410437107]
(388,14)	[3, 0.961, 0.961, 0.997339, 0.963270023, 0.961, 0.960952166, 0.924842529, 0.039, 0.143294984, 1.205003619]
(390,14)	[3, 0.9825, 0.9825, 0.99803, 0.982539086, 0.9825, 0.982499646, 0.965601293, 0.0175, 0.058966794, 1.419396043]
(392,14)	[3, 0.9785, 0.9785, 0.997566, 0.978557906, 0.9785, 0.97849935, 0.957903821, 0.0215, 0.067597337, 1.013908029]
(394,14)	[3, 0.9715, 0.9715, 0.996204, 0.971538195, 0.9715, 0.971499423, 0.944578424, 0.0285, 0.112344458, 1.33273685]
(395,14)	[3, 0.974, 0.974, 0.996784, 0.974121375, 0.974, 0.973998336, 0.949314657, 0.026, 0.093003135, 1.408865094]
(444,14)	[3, 0.891, 0.891, 0.93332, 0.909400077, 0.891, 0.889761359, 0.801614088, 0.109, 3.112244604, 1.331447959]
(445,14)	[3, 0.9365, 0.9365, 0.9673885, 0.941748413, 0.9365, 0.936310827, 0.880268549, 0.0635, 1.59481821, 1.421682477]
(1369,14)	[3, 0.913, 0.913, 0.9338765, 0.925590675, 0.913, 0.912351754, 0.838918115, 0.087, 2.635337988, 1.330126882]
(1370,14)	[3, 0.9495, 0.9495, 0.9738655, 0.952468647, 0.9495, 0.949417031, 0.903712191, 0.0505, 1.320389305, 1.500018835]
(1644,14)	[3, 0.8655, 0.8655, 0.9047475, 0.89355623, 0.8655, 0.863059411, 0.75956181, 0.1345, 3.950169386, 1.320911169]
(1645,14)	[3, 0.9455, 0.9455, 0.9713, 0.949386746, 0.9455, 0.945381902, 0.896432086, 0.0545, 1.399565897, 1.421195388]
(494,16)	[3, 0.87797075, 0.878421054, 0.983735523, 0.889353966, 0.87797075, 0.876669126, 0.780806178, 0.12202925, 0.742864651, 1.312168468]
(600,16)	[3, 0.83820841, 0.840964291, 0.973040557, 0.866780846, 0.83820841, 0.835761913, 0.727740765, 0.16179159, 0.454690223, 1.412933117]
(547,19)	[2, 0.83284111, 0.801516123, 0.886924076, 0.830812358, 0.83284111, 0.831519056, 0.717119113, 0.16715889, 0.477340369, 16.10624966]
(548,19)	[2, 0.820437094, 0.750787255, 0.89310566, 0.822411794, 0.820437094, 0.808955447, 0.690143799, 0.179562906, 0.530326255, 15.05474768]
(549,19)	[2, 0.868871825, 0.835297083, 0.909283064, 0.867136016, 0.868871825, 0.866659734, 0.768931196, 0.131128175, 0.427373943, 16.65969467]
(550,19)	[2, 0.878322504, 0.838933449, 0.942566306, 0.878055182, 0.878322504, 0.875084316, 0.782127778, 0.121677496, 0.295852706, 14.1081272]
(551,19)	[2, 0.892498523, 0.859915739, 0.946994713, 0.892008592, 0.892498523, 0.890348857, 0.805543424, 0.107501477, 0.278088048, 12.36079166]
(553,19)	[2, 0.875369167, 0.872585194, 0.945925898, 0.881183976, 0.875369167, 0.877001044, 0.783260518, 0.124630833, 0.312644774, 25.48373527]
(554,19)	[2, 0.848789132, 0.797051823, 0.916007032, 0.848473792, 0.848789132, 0.842887666, 0.735239794, 0.151210868, 0.350307697, 16.27329518]
(555,19)	[2, 0.80507974, 0.734665684, 0.874588027, 0.803595269, 0.80507974, 0.793164424, 0.669301979, 0.19492026, 0.41852966, 22.46344984]
(556,19)	[2, 0.857058476, 0.82083776, 0.90912673, 0.854879678, 0.857058476, 0.85447034, 0.750859244, 0.142941524, 0.356233471, 21.26036265]
(557,19)	[2, 0.835794448, 0.776464357, 0.899349458, 0.836141263, 0.835794448, 0.827791624, 0.714627049, 0.164205552, 0.378364529, 24.37988344]
(560,19)	[2, 0.827525103, 0.81192272, 0.894981671, 0.831283138, 0.827525103, 0.82896613, 0.712226654, 0.172474897, 0.38951399, 11.08486781]
(561,19)	[2, 0.841701122, 0.777005146, 0.901365851, 0.846268823, 0.841701122, 0.832170871, 0.721370606, 0.158298878, 0.403510888, 10.71003493]
(563,19)	[2, 0.9001772, 0.882309823, 0.954146208, 0.899596915, 0.9001772, 0.899807865, 0.820090451, 0.0998228, 0.256631344, 17.27831582]
(564,19)	[2, 0.834022445, 0.784710989, 0.816177245, 0.831311177, 0.834022445, 0.828727147, 0.714850577, 0.165977555, 4.782257783, 14.90993635]
(565,19)	[2, 0.906674542, 0.892842444, 0.957020844, 0.906587793, 0.906674542, 0.906629762, 0.831085854, 0.093325458, 0.252047036, 15.94956782]
(567,19)	[2, 0.893679858, 0.85648835, 0.949014297, 0.894394519, 0.893679858, 0.890850373, 0.806554152, 0.106320142, 0.273076358, 11.53031835]
(569,19)	[2, 0.873006497, 0.811595694, 0.946512949, 0.883992722, 0.873006497, 0.865065779, 0.768549677, 0.126993503, 0.374284686, 26.94287303]
(570,19)	[2, 0.864737153, 0.827942992, 0.929210895, 0.86298287, 0.864737153, 0.861989172, 0.76210275, 0.135262847, 0.350012075, 12.93480741]
(1124,19)	[2, 0.818074424, 0.743786511, 0.84820423, 0.822315583, 0.818074424, 0.804842703, 0.685331733, 0.181925576, 0.521834046, 13.92307763]
(577,20)	[3, 0.944723618, 0.943551647, 0.989968668, 0.948284111, 0.944723618, 0.944546868, 0.894946672, 0.055276382, 0.171198237, 7.971999633]
